Carrier Concentration,Temperature,Conducitivty x,Conducitivty y,Conducitivty z,Conducitivty ave,Seebeck x,Seebeck y,Seebeck z,Seebeck ave,Kele x,Kele y,Kele z,Kele ave,Mobility x,Mobility y,Mobility z,Mobility ave,PF x,PF y,PF z,PF ave
2.5E+20,700,250405.25,250405.25,103266.961,201359.141,-69.6630249,-69.6630249,-94.9459152,-78.0906601,4.44766617,4.44766617,1.86525047,3.5868609,62.5162659,62.5162659,25.7816677,50.2713966,1.22E-03,1.22E-03,9.31E-04,1.23E-03
5E+20,700,461065.844,461065.844,228738.688,383623.469,-59.9017715,-59.9017715,-74.2760391,-64.6931992,7.87426376,7.87426376,3.76975179,6.5060935,57.5549316,57.5549316,28.5534916,47.8877869,1.65E-03,1.65E-03,1.26E-03,1.61E-03
7.5E+20,700,661631.625,661631.625,354457.625,559240.312,-52.9117088,-52.9117088,-59.6820869,-55.1685028,11.1192551,11.1192551,5.61308098,9.28386402,55.0610657,55.0610657,29.4980068,46.5400429,1.85E-03,1.85E-03,1.26E-03,1.70E-03
1E+21,700,855756.125,855756.125,467762.469,726424.938,-47.5662575,-47.5662575,-48.8610153,-47.9978447,14.3435984,14.3435984,7.4977684,12.061656,53.4120979,53.4120979,29.1954384,45.3398781,1.94E-03,1.94E-03,1.12E-03,1.67E-03
1E+16,720,21.1478996,21.1478996,6.04147291,16.1124249,-694.323303,-694.323303,-754.052002,-714.23291,2.05E-03,2.05E-03,1.79E-04,1.42E-03,92.9471436,92.9471436,27.2037144,71.0326691,1.02E-05,1.02E-05,3.44E-06,8.22E-06
2.5E+16,720,40.4508133,40.4508133,11.7659512,30.8891926,-681.059692,-681.059692,-705.334656,-689.151367,1.42E-03,1.42E-03,2.03E-04,1.01E-03,93.0115662,93.0115662,27.2250233,71.0827179,1.88E-05,1.88E-05,5.85E-06,1.47E-05
5E+16,720,76.7669754,76.7669754,22.3847923,58.6395836,-633.14563,-633.14563,-654.41864,-640.236633,2.28E-03,2.28E-03,3.86E-04,1.65E-03,93.4000778,93.4000778,27.3574162,71.3858566,3.08E-05,3.08E-05,9.59E-06,2.40E-05
7.5E+16,720,113.49369,113.49369,33.1763191,86.7212296,-605.279724,-605.279724,-621.59198,-610.717102,2.39E-03,2.39E-03,5.19E-04,1.76E-03,93.3591995,93.3591995,27.3465347,71.3549805,4.16E-05,4.16E-05,1.28E-05,3.23E-05
1E+17,720,150.495193,150.495193,44.0352592,115.008545,-583.089844,-583.089844,-597.596558,-587.925415,2.68E-03,2.68E-03,6.63E-04,2.01E-03,93.3167114,93.3167114,27.3363991,71.3232727,5.12E-05,5.12E-05,1.57E-05,3.98E-05
2.5E+17,720,373.247467,373.247467,109.381119,285.292023,-507.285706,-507.285706,-519.767944,-511.446442,5.35E-03,5.35E-03,1.58E-03,4.09E-03,93.0869904,93.0869904,27.2844791,71.1528244,9.61E-05,9.61E-05,2.96E-05,7.46E-05
5E+17,720,743.221069,743.221069,218.054459,568.165527,-448.56311,-448.56311,-460.688232,-452.604828,1.03E-02,1.03E-02,3.13E-03,7.90E-03,92.7521667,92.7521667,27.2139301,70.9060898,1.50E-04,1.50E-04,4.63E-05,1.16E-04
7.5E+17,720,1111.0033,1111.0033,326.301514,849.436035,-414.298828,-414.298828,-426.310791,-418.302826,1.53E-02,1.53E-02,4.69E-03,1.18E-02,92.4471664,92.4471664,27.1522808,70.6822052,1.91E-04,1.91E-04,5.93E-05,1.49E-04
1E+18,720,1476.69543,1476.69543,434.133789,1129.17493,-390.135529,-390.135529,-402.048157,-394.106415,2.03E-02,2.03E-02,6.25E-03,1.56E-02,92.1621475,92.1621475,27.0950699,70.4731216,2.25E-04,2.25E-04,7.02E-05,1.75E-04
2.5E+18,720,3630.84741,3630.84741,1073.44897,2778.3811,-314.403076,-314.403076,-325.846985,-318.217712,5.03E-02,5.03E-02,1.56E-02,3.87E-02,90.6469803,90.6469803,26.7995529,69.364502,3.59E-04,3.59E-04,1.14E-04,2.81E-04
5E+18,720,7101.29785,7101.29785,2116.50293,5439.69971,-259.318909,-259.318909,-270.101898,-262.913239,9.94E-02,9.94E-02,3.11E-02,7.67E-02,88.6454315,88.6454315,26.4202976,67.9037247,4.78E-04,4.78E-04,1.54E-04,3.76E-04
7.5E+18,720,10461.6729,10461.6729,3139.41235,8020.91943,-228.487244,-228.487244,-238.744125,-231.906204,0.148110464,0.148110464,4.68E-02,0.114326872,87.062088,87.062088,26.1262093,66.7501297,5.46E-04,5.46E-04,1.79E-04,4.31E-04
1E+19,720,13738.9551,13738.9551,4147.10303,10541.6709,-207.384338,-207.384338,-217.209793,-210.659485,0.196414813,0.196414813,6.25E-02,0.151777908,85.75177,85.75177,25.8841705,65.7959061,5.91E-04,5.91E-04,1.96E-04,4.68E-04
2.5E+19,720,32309.291,32309.291,9986.30859,24868.2969,-145.666687,-145.666687,-154.296936,-148.543442,0.48638311,0.48638311,0.161309749,0.378025323,80.6634903,80.6634903,24.9318542,62.086277,6.86E-04,6.86E-04,2.38E-04,5.49E-04
5E+19,720,60568.5234,60568.5234,19154.4121,46763.8164,-107.293388,-107.293388,-116.957329,-110.514702,0.981462896,0.981462896,0.345662892,0.769529581,75.6077957,75.6077957,23.9104881,58.3753624,6.97E-04,6.97E-04,2.62E-04,5.71E-04
7.5E+19,720,86435.7188,86435.7188,27887.9941,66919.8125,-90.5207367,-90.5207367,-103.488457,-94.8433151,1.4849509,1.4849509,0.550436199,1.17344606,71.9319077,71.9319077,23.2084217,55.6907463,7.08E-04,7.08E-04,2.99E-04,6.02E-04
1E+20,720,110640.898,110640.898,36600.1562,85960.6484,-82.2997513,-82.2997513,-99.8310165,-88.1435013,1.97998405,1.97998405,0.761435688,1.57380116,69.0566177,69.0566177,22.8440208,53.65242,7.49E-04,7.49E-04,3.65E-04,6.68E-04
2.5E+20,720,243243.297,243243.297,100484.156,195656.922,-71.5588226,-71.5588226,-97.1454849,-80.0877075,4.45653296,4.45653296,1.87375283,3.59560609,60.7282104,60.7282104,25.0869102,48.8477783,1.25E-03,1.25E-03,9.48E-04,1.25E-03
5E+20,720,447997.531,447997.531,222301,372765.344,-61.5088234,-61.5088234,-76.0478363,-66.3551636,7.88099957,7.88099957,3.76708627,6.50969505,55.9236107,55.9236107,27.7498741,46.5323639,1.69E-03,1.69E-03,1.29E-03,1.64E-03
7.5E+20,720,642919.062,642919.062,344074.281,543304.125,-54.3389053,-54.3389053,-61.1680069,-56.6152763,11.1243753,11.1243753,5.60664606,9.28513241,53.5038033,53.5038033,28.6339035,45.2138367,1.90E-03,1.90E-03,1.29E-03,1.74E-03
1E+21,720,831463.25,831463.25,454064.219,705663.562,-48.8685341,-48.8685341,-50.251873,-49.3296471,14.3343849,14.3343849,7.47823715,12.0490026,51.8958511,51.8958511,28.3404598,44.0440521,1.99E-03,1.99E-03,1.15E-03,1.72E-03
1E+16,740,23.8723869,23.8723869,6.78200197,18.1755924,-666.677551,-666.677551,-742.061646,-691.805603,2.98E-03,2.98E-03,2.47E-04,2.07E-03,89.6126709,89.6126709,26.3123722,68.5125732,1.06E-05,1.06E-05,3.73E-06,8.70E-06
2.5E+16,740,41.2324867,41.2324867,11.9849968,31.4833221,-671.362305,-671.362305,-703.517029,-682.080566,2.04E-03,2.04E-03,2.46E-04,1.44E-03,89.6023026,89.6023026,26.3175182,68.5073776,1.86E-05,1.86E-05,5.93E-06,1.46E-05
5E+16,740,74.7850876,74.7850876,21.8913231,57.1538353,-637.06073,-637.06073,-655.461975,-643.194519,1.89E-03,1.89E-03,3.51E-04,1.38E-03,89.6763382,89.6763382,26.3391762,68.5639496,3.04E-05,3.04E-05,9.41E-06,2.36E-05
7.5E+16,740,110.402748,110.402748,32.3261528,84.3772202,-605.359619,-605.359619,-624.820374,-611.846497,2.99E-03,2.99E-03,5.59E-04,2.18E-03,89.9721298,89.9721298,26.441143,68.7951355,4.05E-05,4.05E-05,1.26E-05,3.16E-05
1E+17,740,145.814194,145.814194,42.7658081,111.464729,-585.055359,-585.055359,-601.391846,-590.500854,3.14E-03,3.14E-03,6.94E-04,2.33E-03,89.9319,89.9319,26.4316196,68.7651443,4.99E-05,4.99E-05,1.55E-05,3.89E-05
2.5E+17,740,360.081757,360.081757,105.853027,275.338837,-511.402069,-511.402069,-524.211853,-515.671997,5.51E-03,5.51E-03,1.60E-03,4.21E-03,89.7254944,89.7254944,26.3855534,68.6121826,9.42E-05,9.42E-05,2.91E-05,7.32E-05
5E+17,740,716.778198,716.778198,210.966248,548.174255,-453.017212,-453.017212,-465.271088,-457.101837,1.03E-02,1.03E-02,3.16E-03,7.95E-03,89.432785,89.432785,26.3246155,68.3967285,1.47E-04,1.47E-04,4.57E-05,1.15E-04
7.5E+17,740,1071.53308,1071.53308,315.694916,819.586975,-418.766113,-418.766113,-430.859131,-422.797119,1.53E-02,1.53E-02,4.73E-03,1.18E-02,89.1543121,89.1543121,26.2676239,68.1920853,1.88E-04,1.88E-04,5.86E-05,1.47E-04
1E+18,740,1424.41382,1424.41382,420.05481,1089.62744,-394.58136,-394.58136,-406.568115,-398.576935,2.03E-02,2.03E-02,6.30E-03,1.56E-02,88.8944473,88.8944473,26.215229,68.0013733,2.22E-04,2.22E-04,6.94E-05,1.73E-04
2.5E+18,740,3505.54077,3505.54077,1039.23804,2683.4397,-318.708893,-318.708893,-330.223846,-322.547211,5.01E-02,5.01E-02,1.57E-02,3.86E-02,87.5178833,87.5178833,25.9452744,66.9936829,3.56E-04,3.56E-04,1.13E-04,2.79E-04
5E+18,740,6864.06689,6864.06689,2050.66626,5259.6001,-263.423889,-263.423889,-274.35202,-267.06662,9.92E-02,9.92E-02,3.14E-02,7.66E-02,85.6839218,85.6839218,25.5984192,65.6554184,4.76E-04,4.76E-04,1.54E-04,3.75E-04
7.5E+18,740,10119.7109,10119.7109,3043.18481,7760.86914,-232.411118,-232.411118,-242.861191,-235.89447,0.147777066,0.147777066,4.71E-02,0.114223592,84.216217,84.216217,25.325386,64.5859375,5.47E-04,5.47E-04,1.79E-04,4.32E-04
1E+19,740,13297.1777,13297.1777,4021.41699,10205.2578,-211.178543,-211.178543,-221.243698,-214.533585,0.196090624,0.196090624,6.30E-02,0.151735157,82.9943848,82.9943848,25.0996933,63.6961555,5.93E-04,5.93E-04,1.97E-04,4.70E-04
2.5E+19,740,31313.8633,31313.8633,9693.41504,24107.0469,-148.997543,-148.997543,-158.087234,-152.027451,0.486312658,0.486312658,0.16301173,0.378545672,78.178299,78.178299,24.2006149,60.1857414,6.95E-04,6.95E-04,2.42E-04,5.57E-04
5E+19,740,58756,58756,18618.5391,45376.8438,-110.261406,-110.261406,-120.628769,-113.717194,0.982400239,0.982400239,0.349584699,0.771461725,73.3452225,73.3452225,23.2415562,56.644001,7.14E-04,7.14E-04,2.71E-04,5.87E-04
7.5E+19,740,83905.1016,83905.1016,27152.5488,64987.582,-93.266098,-93.266098,-107.049599,-97.8605957,1.48672891,1.48672891,0.555826843,1.1764282,69.8259277,69.8259277,22.596384,54.0827484,7.30E-04,7.30E-04,3.11E-04,6.22E-04
1E+20,740,107461.703,107461.703,35687.6992,83537.0391,-84.887207,-84.887207,-103.239075,-91.0044937,1.98325205,1.98325205,0.768356085,1.57828677,67.072319,67.072319,22.2745094,52.1397133,7.74E-04,7.74E-04,3.80E-04,6.92E-04
2.5E+20,740,236462.859,236462.859,97857.3281,190261.016,-73.4423218,-73.4423218,-99.3251648,-82.0699387,4.46317959,4.46317959,1.88148284,3.60261416,59.0354042,59.0354042,24.431097,47.5006371,1.28E-03,1.28E-03,9.65E-04,1.28E-03
5E+20,740,435601.062,435601.062,216187.531,362463.219,-63.1398125,-63.1398125,-77.8407974,-68.0401382,7.88358736,7.88358736,3.76139927,6.50952482,54.3761597,54.3761597,26.9867287,45.2463493,1.74E-03,1.74E-03,1.31E-03,1.68E-03
7.5E+20,740,625182,625182,334231.562,528198.5,-55.780323,-55.780323,-62.6834221,-58.081356,11.1242695,11.1242695,5.59481525,9.28111744,52.0277214,52.0277214,27.8147926,43.9567451,1.95E-03,1.95E-03,1.31E-03,1.78E-03
1E+21,740,808410.375,808410.375,441084.906,685968.562,-50.2026558,-50.2026558,-51.6595688,-50.6882935,14.3179588,14.3179588,7.45437574,12.030098,50.4570084,50.4570084,27.5303535,42.8147888,2.04E-03,2.04E-03,1.18E-03,1.76E-03
1E+16,760,27.5772572,27.5772572,7.7937007,20.9827385,-637.823303,-637.823303,-727.891541,-667.846008,4.15E-03,4.15E-03,3.35E-04,2.88E-03,86.418457,86.418457,25.4613647,66.0994263,1.12E-05,1.12E-05,4.13E-06,9.36E-06
2.5E+16,760,43.1371422,43.1371422,12.506218,32.9268341,-656.881531,-656.881531,-699.22937,-670.997498,2.95E-03,2.95E-03,3.12E-04,2.07E-03,86.48069,86.48069,25.4771652,66.1461792,1.86E-05,1.86E-05,6.11E-06,1.48E-05
5E+16,760,74.1205139,74.1205139,21.728178,56.6564026,-634.777405,-634.777405,-656.598572,-642.051086,2.35E-03,2.35E-03,3.82E-04,1.69E-03,86.4523773,86.4523773,25.4759598,66.1268997,2.99E-05,2.99E-05,9.37E-06,2.34E-05
7.5E+16,760,107.375633,107.375633,31.5516262,82.1009598,-608.467529,-608.467529,-626.18158,-614.372253,2.62E-03,2.62E-03,5.19E-04,1.92E-03,86.5089722,86.5089722,25.4971313,66.1716919,3.98E-05,3.98E-05,1.24E-05,3.10E-05
1E+17,760,141.94957,141.94957,41.7033081,108.534149,-585.271057,-585.271057,-604.630493,-591.724182,3.88E-03,3.88E-03,7.44E-04,2.84E-03,86.7663116,86.7663116,25.5848618,66.3724976,4.86E-05,4.86E-05,1.52E-05,3.80E-05
2.5E+17,760,348.014252,348.014252,102.610954,266.213165,-515.179443,-515.179443,-528.58374,-519.647522,5.81E-03,5.81E-03,1.63E-03,4.42E-03,86.5898743,86.5898743,25.5462608,66.2420044,9.24E-05,9.24E-05,2.87E-05,7.19E-05
5E+17,760,692.080017,692.080017,204.330826,529.496948,-457.270172,-457.270172,-469.734131,-461.424805,1.05E-02,1.05E-02,3.19E-03,8.04E-03,86.3192139,86.3192139,25.4888973,66.0424423,1.45E-04,1.45E-04,4.51E-05,1.13E-04
7.5E+17,760,1034.60046,1034.60046,305.75058,791.650452,-423.093689,-423.093689,-435.322876,-427.170074,1.54E-02,1.54E-02,4.77E-03,1.18E-02,86.0673523,86.0673523,25.4367867,65.8571625,1.85E-04,1.85E-04,5.79E-05,1.44E-04
1E+18,760,1375.42871,1375.42871,406.842377,1052.56653,-398.904388,-398.904388,-411.010254,-402.939697,2.03E-02,2.03E-02,6.34E-03,1.56E-02,85.829567,85.829567,25.3887539,65.6826248,2.19E-04,2.19E-04,6.87E-05,1.71E-04
2.5E+18,760,3387.55908,3387.55908,1007.06238,2594.0603,-322.893921,-322.893921,-334.548584,-326.778809,5.00E-02,5.00E-02,1.58E-02,3.86E-02,84.5712204,84.5712204,25.1416988,64.7613754,3.53E-04,3.53E-04,1.13E-04,2.77E-04
5E+18,760,6640.22119,6640.22119,1988.60352,5089.68213,-267.440063,-267.440063,-278.555786,-271.145294,9.90E-02,9.90E-02,3.16E-02,7.65E-02,82.889389,82.889389,24.8236237,63.5341339,4.75E-04,4.75E-04,1.54E-04,3.74E-04
7.5E+18,760,9796.87402,9796.87402,2952.49463,7515.41406,-236.281952,-236.281952,-246.966034,-239.843307,0.147539631,0.147539631,4.75E-02,0.114200681,81.5294571,81.5294571,24.5706348,62.5431824,5.47E-04,5.47E-04,1.80E-04,4.32E-04
1E+19,760,12879.4102,12879.4102,3902.82764,9887.21582,-214.91597,-214.91597,-225.258636,-218.363525,0.195799202,0.195799202,6.36E-02,0.151724815,80.3868332,80.3868332,24.3595028,61.7110558,5.95E-04,5.95E-04,1.98E-04,4.71E-04
2.5E+19,760,30371.125,30371.125,9417.20117,23386.4844,-152.307556,-152.307556,-161.895111,-155.503403,0.486323595,0.486323595,0.164790735,0.37914598,75.824646,75.824646,23.5110149,58.3867683,7.05E-04,7.05E-04,2.47E-04,5.66E-04
5E+19,760,57040.0078,57040.0078,18114.1426,44064.7188,-113.226242,-113.226242,-124.326035,-116.92617,0.983479977,0.983479977,0.353586137,0.773515403,71.2031403,71.2031403,22.6119175,55.0060692,7.31E-04,7.31E-04,2.80E-04,6.02E-04
7.5E+19,760,81507.2344,81507.2344,26459.4902,63157.9844,-96.0114136,-96.0114136,-110.62925,-100.884026,1.48825169,1.48825169,0.561227143,1.17924345,67.8304214,67.8304214,22.0196209,52.560154,7.51E-04,7.51E-04,3.24E-04,6.43E-04
1E+20,760,104446.789,104446.789,34824.0781,81239.2188,-87.4625244,-87.4625244,-106.607018,-93.8440247,1.9855634,1.9855634,0.774418354,1.5818485,65.1905594,65.1905594,21.7354794,50.7055321,7.99E-04,7.99E-04,3.96E-04,7.15E-04
2.5E+20,760,230021.672,230021.672,95354.3359,185132.562,-75.3564301,-75.3564301,-101.578735,-84.0971985,4.46741772,4.46741772,1.88623679,3.60702419,57.4272957,57.4272957,23.8061981,46.2202644,1.31E-03,1.31E-03,9.84E-04,1.31E-03
5E+20,760,423887.875,423887.875,210411.438,352729.094,-64.7381287,-64.7381287,-79.58358,-69.686615,7.88948107,7.88948107,3.75826097,6.51240778,52.9140015,52.9140015,26.2656975,44.0312347,1.78E-03,1.78E-03,1.33E-03,1.71E-03
7.5E+20,760,608401.938,608401.938,324942.875,513915.594,-57.1996689,-57.1996689,-64.1544571,-59.5179329,11.1271734,11.1271734,5.58615208,9.28016663,50.6312828,50.6312828,27.0417843,42.768116,1.99E-03,1.99E-03,1.34E-03,1.82E-03
1E+21,760,786586,786586,428802.812,667324.938,-51.48526,-51.48526,-53.0203209,-51.9969482,14.2983513,14.2983513,7.42852259,12.0084085,49.0948372,49.0948372,26.7637653,41.6511459,2.09E-03,2.09E-03,1.21E-03,1.80E-03
1E+16,780,32.368679,32.368679,9.10358334,24.6136475,-610.290771,-610.290771,-712.650513,-644.410706,5.59E-03,5.59E-03,4.44E-04,3.87E-03,83.4395599,83.4395599,24.6567783,63.8453026,1.21E-05,1.21E-05,4.62E-06,1.02E-05
2.5E+16,780,46.2857361,46.2857361,13.3720989,35.3145256,-637.58844,-637.58844,-692.056335,-655.744385,4.19E-03,4.19E-03,4.04E-04,2.93E-03,83.4813766,83.4813766,24.6753387,63.879364,1.88E-05,1.88E-05,6.40E-06,1.52E-05
5E+16,780,74.7167206,74.7167206,21.9007206,57.1113892,-628.915344,-628.915344,-656.470215,-638.100281,3.18E-03,3.18E-03,4.45E-04,2.27E-03,83.5282822,83.5282822,24.6893368,63.9152985,2.96E-05,2.96E-05,9.44E-06,2.33E-05
7.5E+16,780,105.801338,105.801338,31.1451645,80.915947,-608.349243,-608.349243,-627.934204,-614.877563,2.99E-03,2.99E-03,5.44E-04,2.17E-03,83.4924469,83.4924469,24.679985,63.8882942,3.92E-05,3.92E-05,1.23E-05,3.06E-05
1E+17,780,138.11264,138.11264,40.7200546,105.648445,-588.855347,-588.855347,-606.160156,-594.623596,3.33E-03,3.33E-03,6.89E-04,2.45E-03,83.5434494,83.5434494,24.7014809,63.9294586,4.79E-05,4.79E-05,1.50E-05,3.74E-05
2.5E+17,780,336.998383,336.998383,99.6381454,257.878296,-518.384521,-518.384521,-532.720093,-523.163025,6.28E-03,6.28E-03,1.67E-03,4.75E-03,83.6432571,83.6432571,24.756134,64.0142136,9.06E-05,9.06E-05,2.83E-05,7.06E-05
5E+17,780,669.051758,669.051758,198.13031,512.077942,-461.307068,-461.307068,-474.090424,-465.568207,1.07E-02,1.07E-02,3.23E-03,8.19E-03,83.3956833,83.3956833,24.7029457,63.8314362,1.42E-04,1.42E-04,4.45E-05,1.11E-04
7.5E+17,780,1000.02313,1000.02313,296.418579,765.488281,-427.276886,-427.276886,-439.698669,-431.41748,1.55E-02,1.55E-02,4.81E-03,1.19E-02,83.168251,83.168251,24.654911,63.6638031,1.83E-04,1.83E-04,5.73E-05,1.42E-04
1E+18,780,1329.47217,1329.47217,394.426239,1017.79022,-403.102051,-403.102051,-415.377808,-407.19397,2.04E-02,2.04E-02,6.40E-03,1.57E-02,82.9491653,82.9491653,24.6108627,63.5030632,2.16E-04,2.16E-04,6.81E-05,1.69E-04
2.5E+18,780,3276.7168,3276.7168,976.827942,2510.08716,-327.037109,-327.037109,-338.871887,-330.982025,4.99E-02,4.99E-02,1.59E-02,3.86E-02,81.8021088,81.8021088,24.3864193,62.6635437,3.50E-04,3.50E-04,1.12E-04,2.75E-04
5E+18,780,6428.95801,6428.95801,1930.08435,4929.3335,-271.399292,-271.399292,-282.740631,-275.179718,9.88E-02,9.88E-02,3.19E-02,7.65E-02,80.25177,80.25177,24.0930252,61.5321846,4.74E-04,4.74E-04,1.54E-04,3.73E-04
7.5E+18,780,9491.41602,9491.41602,2866.84424,7283.2251,-240.090363,-240.090363,-251.046967,-243.742554,0.147328109,0.147328109,4.80E-02,0.114202321,78.9872589,78.9872589,23.8578091,60.610775,5.47E-04,5.47E-04,1.81E-04,4.33E-04
1E+19,780,12483.8613,12483.8613,3790.84033,9586.1875,-218.60376,-218.60376,-229.266556,-222.15802,0.195556104,0.195556104,6.42E-02,0.151761532,77.9179153,77.9179153,23.660511,59.8321114,5.97E-04,5.97E-04,1.99E-04,4.73E-04
2.5E+19,780,29477.0645,29477.0645,9156.53418,22703.5547,-155.59433,-155.59433,-165.725235,-158.971298,0.486374974,0.486374974,0.166676179,0.379808694,73.5925293,73.5925293,22.8602314,56.6817627,7.14E-04,7.14E-04,2.51E-04,5.74E-04
5E+19,780,55411.9961,55411.9961,17638.6562,42820.8828,-116.186592,-116.186592,-128.056808,-120.143333,0.984520733,0.984520733,0.357717842,0.775586426,69.1708908,69.1708908,22.0183659,53.4533844,7.48E-04,7.48E-04,2.89E-04,6.18E-04
7.5E+19,780,79238.6719,79238.6719,25807.8086,61428.3867,-98.7794724,-98.7794724,-114.252312,-103.93708,1.49117279,1.49117279,0.56729722,1.18321431,65.9425125,65.9425125,21.4772892,51.1207733,7.73E-04,7.73E-04,3.37E-04,6.64E-04
1E+20,780,101588.695,101588.695,34007.9453,79061.7812,-90.0449295,-90.0449295,-109.973755,-96.6878662,1.98830009,1.98830009,0.78054446,1.58571482,63.4066772,63.4066772,21.2260895,49.3464813,8.24E-04,8.24E-04,4.11E-04,7.39E-04
2.5E+20,780,223925.141,223925.141,93000.0781,180283.453,-77.235527,-77.235527,-103.729561,-86.0668716,4.47229195,4.47229195,1.89275968,3.61244774,55.9052315,55.9052315,23.2184315,45.0096321,1.34E-03,1.34E-03,1.00E-03,1.34E-03
5E+20,780,412770.812,412770.812,204927.156,343489.594,-66.3253555,-66.3253555,-81.3087845,-71.3198318,7.89400959,7.89400959,3.75474,6.51425314,51.5262566,51.5262566,25.5810947,42.8778687,1.82E-03,1.82E-03,1.35E-03,1.75E-03
7.5E+20,780,592403.812,592403.812,316115.062,500307.594,-58.6506042,-58.6506042,-65.6355896,-60.9789314,11.1200342,11.1200342,5.57295942,9.27100945,49.2999153,49.2999153,26.3071346,41.6356544,2.04E-03,2.04E-03,1.36E-03,1.86E-03
1E+21,780,765874.312,765874.312,417147.219,649631.938,-52.7843781,-52.7843781,-54.3934479,-53.3207359,14.2809458,14.2809458,7.4026742,11.9881887,47.8021126,47.8021126,26.0362816,40.546833,2.13E-03,2.13E-03,1.23E-03,1.85E-03
1E+16,800,38.344841,38.344841,10.7416754,29.1437855,-584.401001,-584.401001,-696.976013,-621.926025,7.33E-03,7.33E-03,5.82E-04,5.08E-03,80.6390457,80.6390457,23.8999329,61.7260094,1.31E-05,1.31E-05,5.22E-06,1.13E-05
2.5E+16,800,50.8635216,50.8635216,14.6302509,38.7857628,-615.587402,-615.587402,-682.688904,-637.95459,5.77E-03,5.77E-03,5.25E-04,4.02E-03,80.6821671,80.6821671,23.9215565,61.7619629,1.93E-05,1.93E-05,6.82E-06,1.58E-05
5E+16,800,76.7061844,76.7061844,22.4567757,58.6230469,-618.784912,-618.784912,-654.181946,-630.583923,4.39E-03,4.39E-03,5.36E-04,3.11E-03,80.7435074,80.7435074,23.9418736,61.8096313,2.94E-05,2.94E-05,9.61E-06,2.33E-05
7.5E+16,800,105.662521,105.662521,31.1294918,80.8181763,-604.954346,-604.954346,-628.958435,-612.95575,3.87E-03,3.87E-03,6.13E-04,2.78E-03,80.7414703,80.7414703,23.9433613,61.8087654,3.87E-05,3.87E-05,1.23E-05,3.04E-05
1E+17,800,136.060257,136.060257,40.1981621,104.106224,-589.081116,-589.081116,-608.403931,-595.522034,3.80E-03,3.80E-03,7.27E-04,2.78E-03,80.7468872,80.7468872,23.9504013,61.8147278,4.72E-05,4.72E-05,1.49E-05,3.69E-05
2.5E+17,800,327.124695,327.124695,96.9575577,250.402328,-520.818787,-520.818787,-536.576172,-526.071228,7.02E-03,7.02E-03,1.73E-03,5.26E-03,80.8721313,80.8721313,24.0119438,61.9187355,8.87E-05,8.87E-05,2.79E-05,6.93E-05
5E+17,800,647.63147,647.63147,192.347977,495.870331,-465.076111,-465.076111,-478.328339,-469.49353,1.10E-02,1.10E-02,3.28E-03,8.44E-03,80.645256,80.645256,23.962389,61.7509651,1.40E-04,1.40E-04,4.40E-05,1.09E-04
7.5E+17,800,967.569275,967.569275,287.665741,740.934753,-431.254486,-431.254486,-443.991394,-435.500122,1.57E-02,1.57E-02,4.86E-03,1.21E-02,80.4337082,80.4337082,23.9182262,61.5952148,1.80E-04,1.80E-04,5.67E-05,1.41E-04
1E+18,800,1286.35327,1286.35327,382.776123,985.160889,-407.182983,-407.182983,-419.710205,-411.358734,2.05E-02,2.05E-02,6.46E-03,1.58E-02,80.2390442,80.2390442,23.8791008,61.4523964,2.13E-04,2.13E-04,6.74E-05,1.67E-04
2.5E+18,800,3172.09351,3172.09351,948.279114,2430.82202,-331.081848,-331.081848,-343.13089,-335.098175,4.99E-02,4.99E-02,1.61E-02,3.86E-02,79.1872177,79.1872177,23.672966,60.6824646,3.48E-04,3.48E-04,1.12E-04,2.73E-04
5E+18,800,6229.08203,6229.08203,1874.79199,4777.65186,-275.2883,-275.2883,-286.895355,-279.157318,9.87E-02,9.87E-02,3.22E-02,7.65E-02,77.7560501,77.7560501,23.4026489,59.6382484,4.72E-04,4.72E-04,1.54E-04,3.72E-04
7.5E+18,800,9202.06348,9202.06348,2785.89526,7063.34033,-243.843781,-243.843781,-255.11673,-247.60144,0.147155792,0.147155792,4.84E-02,0.114240855,76.5789948,76.5789948,23.1840839,58.7806892,5.47E-04,5.47E-04,1.81E-04,4.33E-04
