T [K],(k/t)_xx [W/m.K.ps],(k/t)_yy [W/m.K.ps],(k/t)_zz [W/m.K.ps],(k/t)_yz [W/m.K.ps],(k/t)_xz [W/m.K.ps],(k/t)_xy [W/m.K.ps],(k/t)_iso [W/m.K.ps],(t^CRTA)_xx [ps],(t^CRTA)_yy [ps],(t^CRTA)_zz [ps],(t^CRTA)_yz [ps],(t^CRTA)_xz [ps],(t^CRTA)_xy [ps],(t^CRTA)_iso [ps],k_xx [W/m.K],k_yy [W/m.K],k_zz [W/m.K],k_yz [W/m.K],k_xz [W/m.K],k_xy [W/m.K],k_iso [W/m.K]
520.0,0.42191730722719534,0.2154720729056115,0.4976060097420527,-3.431525762186782e-19,0.0,0.0,0.3783317966249532,2.230624727262134,2.523036053463717,2.5144330546038898,3.900339697299761,0.0,0.0,2.4105648448341968,0.9411391783608367,0.5436438084554203,1.2511969990649627,-1.3384116152563925e-18,0.0,0.0,0.9119933286270733
530.0,0.4220417651541991,0.2155447997218403,0.49774402625616243,-3.431834287542641e-19,0.0,0.0,0.37844353037740064,2.188072453883131,2.4748968648595326,2.466396782957803,3.8260464979726736,0.0,0.0,2.3645477324873214,0.9234579607221165,0.5334511490683584,1.2276342650946632,-1.3130357557475065e-18,0.0,0.0,0.8948477916283794
540.0,0.42215943323520844,0.2156135666596223,0.4978745146859775,-3.432125887428213e-19,0.0,0.0,0.37854917152693607,2.147121447025644,2.4285696651424487,2.4201718616767196,3.7545428753784207,0.0,0.0,2.3202639884329117,0.9064275731635063,0.523632567382728,1.2049418910889553,-1.2886063798045437e-18,0.0,0.0,0.8783340105450632
550.0,0.4222707955155768,0.21567865534056,0.4979980115798691,-3.4324017766485573e-19,0.0,0.0,0.37864915414533523,2.107682566255896,2.383953548264226,2.3756571980964942,3.6856739786867467,0.0,0.0,2.2776169990558754,0.8900127939471896,0.514167895683985,1.1830725608474575,-1.2650713912591748e-18,0.0,0.0,0.862417750159544
560.0,0.42237629374951247,0.21574032285048456,0.4981150066206473,-3.432663063025914e-19,0.0,0.0,0.3787438744068814,2.0696731957993864,2.3409549971308925,2.3327591207710263,3.619296252306879,0.0,0.0,2.2365172325147373,0.8741808937144538,0.5050383868594739,1.1619823248872352,-1.2423824559441943e-18,0.0,0.0,0.8470672018203876
570.0,0.4224763317490744,0.2157988042543787,0.4982259474434776,-3.4329107585012163e-19,0.0,0.0,0.37883369448231025,2.033016655923079,2.2994872166875315,2.291390707822041,3.5552764209850194,0.0,0.0,2.196881598857671,0.8589014191791524,0.49622659175939876,1.141630306367817,-1.2204946675045173e-18,0.0,0.0,0.832252772435456
580.0,0.42257127922121696,0.21585431481633796,0.49833124388683786,-3.433145788915493e-19,0.0,0.0,0.3789189459747976,1.9976416771409313,2.2594695382222563,2.251471187217179,3.4934905827319414,0.0,0.0,2.1586328785478868,0.8441459989350607,0.4877162490213527,1.1219784373013124,-1.1993662482722096e-18,0.0,0.0,0.8179468950859086
590.0,0.4226614751604847,0.2159070519633589,0.49843127175136015,-3.4333690026473457e-19,0.0,0.0,0.3789999329584013,1.9634819295313595,2.220826886142041,2.2129254001166188,3.4338233964108924,0.0,0.0,2.121699210986727,0.8298881687866793,0.47949218590789416,1.102991221471014,-1.1789582809802387e-18,0.0,0.0,0.8041238587218625
600.0,0.42274723085510174,0.2159571970261139,0.4985263761304744,-3.433581178256934e-19,0.0,0.0,0.3790769346705634,1.9304756005213655,2.1834892996833855,2.1756833196578125,3.3761673526272795,0.0,0.0,2.0860136357878916,0.8161032143537469,0.47154022889613634,1.08463552095653,-1.1592344676626568e-18,0.0,0.0,0.790759654735471
610.0,0.4228288325559039,0.21600491678512726,0.4986168743676182,-3.4337830312646495e-19,0.0,0.0,0.3791502079028831,1.898565015395076,2.1473915030454687,2.1396796185881235,3.3204221180963893,0.0,0.0,2.0515136805425187,0.8027680289909817,0.46384712292042585,1.0668803635685076,-1.1401609125755208e-18,0.0,0.0,0.777831838493305
620.0,0.42290654385057896,0.21605036484677295,0.498703058687014,-3.4339752201747837e-19,0.0,0.0,0.379219989128122,1.8676962955510463,2.112472518303542,2.104853280038172,3.2664939449710046,0.0,0.0,2.018140989652148,0.7898609853140225,0.45640045830826154,1.0496967688424303,-1.1217059263881404e-18,0.0,0.0,0.7653194041549048
