Carrier Concentration,Temperature,Conducitivty x,Conducitivty y,Conducitivty z,Conducitivty ave,Seebeck x,Seebeck y,Seebeck z,Seebeck ave,Kele x,Kele y,Kele z,Kele ave,Mobility x,Mobility y,Mobility z,Mobility ave,PF x,PF y,PF z,PF ave,ADP,ADP,ADP,ADP,IMP,IMP,IMP,IMP,PIE,PIE,PIE,PIE,POP,POP,POP,POP
6.00E+16,560,37.8436394,239.764801,131.482803,136.363754,645.959595,741.309326,745.445862,710.904968,5.93E-03,6.23E-03,3.22E-03,5.13E-03,36.1380806,244.857697,134.411026,138.468933,1.58E-05,1.32E-04,7.31E-05,6.89E-05,623.229492,3590.65674,3260.36475,2491.41699,23356.5879,148855.844,79483.8828,83898.7734,0,0,0,0,40.9739151,281.898529,150.660294,157.844238
8.00E+16,560,48.5786629,316.269348,173.538788,179.46228,681.856384,726.108215,729.465088,712.476562,4.75E-03,5.29E-03,2.74E-03,4.26E-03,36.0870094,244.455704,134.201202,138.247971,2.26E-05,1.67E-04,9.23E-05,9.11E-05,623.041626,3589.46753,3259.26392,2490.59106,19390.6934,128283.539,63976.6172,70550.2812,0,0,0,0,40.973217,281.880157,150.650925,157.834763
1.00E+17,560,59.5966835,393.486267,215.656097,222.91301,692.22052,709.816101,713.147888,705.061523,4.04E-03,5.50E-03,2.86E-03,4.13E-03,36.0361824,244.125977,133.839493,138.000549,2.86E-05,1.98E-04,1.10E-04,1.11E-04,560.789795,3588.75513,2900.14111,2349.89526,17370.5137,140552.094,57433.0117,71785.2109,0,0,0,0,40.9654198,281.864075,150.431274,157.753586
2.00E+17,560,115.885353,779.374268,427.485138,440.914917,673.96582,654.261353,657.288269,661.83844,2.80E-03,7.96E-03,4.17E-03,4.98E-03,35.8776131,242.858765,133.21814,137.318176,5.26E-05,3.34E-04,1.85E-04,1.93E-04,560.425659,3584.38745,2896.88428,2347.23242,12794.543,85658.6797,40738.5977,46397.2695,0,0,0,0,40.9588928,281.778351,150.401382,157.712875
4.00E+17,560,229.184082,1547.04419,849.083496,875.103943,625.280457,596.124329,599.021179,606.808655,2.91E-03,1.44E-02,7.53E-03,8.27E-03,35.689682,241.306488,132.44191,136.479355,8.96E-05,5.50E-04,3.05E-04,3.22E-04,559.964111,3577.59473,2891.08374,2342.88086,8943.62012,61175.2734,28815.3809,32978.0898,0,0,0,0,40.9576836,281.622864,150.325439,157.63533
6.00E+17,560,342.061676,2309.1438,1267.89453,1306.3667,592.593811,561.721008,564.59314,572.969299,3.59E-03,2.10E-02,1.10E-02,1.19E-02,35.5515404,240.169052,131.872147,135.864243,1.20E-04,7.29E-04,4.04E-04,4.29E-04,559.419067,3570.22729,2885.01978,2338.22192,7644.55664,420699.312,23936.4727,150760.109,0,0,0,0,40.9518051,281.460175,150.251099,157.554367
8.00E+17,560,454.585663,3067.39136,1684.78491,1735.58728,568.771545,537.345215,540.187317,548.768005,4.43E-03,2.77E-02,1.45E-02,1.56E-02,35.4485893,239.291992,131.43335,135.391312,1.47E-04,8.86E-04,4.92E-04,5.23E-04,558.959839,3563.47949,2879.26782,2333.90234,6347.95117,320184.438,20471.3652,115667.914,0,0,0,0,40.9506035,281.305786,150.175781,157.477386
1.00E+18,560,566.754639,3823.0564,2100.01099,2163.27417,550.092773,518.425598,521.257141,529.92511,5.33E-03,3.44E-02,1.81E-02,1.93E-02,35.3627625,238.602112,131.064957,135.009949,1.72E-04,1.03E-03,5.71E-04,6.07E-04,558.501892,3556.75562,2873.54126,2329.59961,5619.94385,263767.594,18434.0957,95940.5391,0,0,0,0,40.9494095,281.151978,150.1008,157.400726
2.00E+18,560,1123.41211,7558.14941,4155.75391,4279.10498,491.496338,459.714539,462.496643,471.23584,1.00E-02,6.77E-02,3.55E-02,3.77E-02,35.0561676,235.867783,129.689041,133.537659,2.71E-04,1.60E-03,8.89E-04,9.50E-04,556.165649,3523.07275,2845.07764,2308.10522,3883.69824,135469.234,12767.5967,50706.8438,0,0,0,0,40.9404907,280.385529,149.735062,157.02037
4.00E+18,560,2223.69458,14885.9893,8195.76172,8435.14844,432.650299,401.260376,403.943054,412.61792,1.95E-02,0.133246511,6.99E-02,7.42E-02,34.6973534,232.276749,127.884361,131.619492,4.16E-04,2.40E-03,1.34E-03,1.44E-03,551.656677,3457.91162,2790.18604,2266.58472,2590.89917,71134.75,8800.73145,27508.7949,0,0,0,0,40.9256477,278.895264,149.008224,156.276382
6.00E+18,560,3313.37866,22073.6445,12166.3555,12517.793,398.270294,367.308319,369.896271,378.491608,2.90E-02,0.198120311,0.103834905,0.110321641,34.4671745,229.621048,126.560501,130.216248,5.26E-04,2.98E-03,1.66E-03,1.79E-03,547.331787,3395.32495,2737.77246,2226.80981,2156.27148,48140.8906,7170.50488,19155.8887,0,0,0,0,40.9154358,277.47168,148.320755,155.56929
8.00E+18,560,4395.07861,29165.7871,16079.6455,16546.8379,373.814453,343.26123,345.796722,354.290802,3.84E-02,0.261877775,0.137166083,0.145809308,34.2897415,227.547943,125.451462,129.096375,6.14E-04,3.44E-03,1.92E-03,2.08E-03,543.075867,3334.58936,2687.35522,2188.34009,1782.74475,37619.8633,6063.28467,15155.2979,0,0,0,0,40.9025078,276.090271,147.658493,154.883743
1.00E+19,560,5471.57764,36140.8633,19943.5508,20518.6641,354.911774,324.782745,327.222443,335.639008,4.78E-02,0.32540518,0.170381308,0.181198701,34.1508026,225.57341,124.477791,128.067337,6.89E-04,3.81E-03,2.14E-03,2.31E-03,538.976135,3276.12207,2639.12427,2151.40747,1822.26965,29755.4355,5302.30322,12293.3359,0,0,0,0,40.8937149,274.766571,147.023651,154.227982
2.00E+19,560,10782.3682,69281.2344,38373.5547,39479.0508,296.371643,269.368286,271.359802,279.033234,9.40E-02,0.625113547,0.32655412,0.348559022,33.6491013,216.209686,119.754433,123.204407,9.47E-04,5.03E-03,2.83E-03,3.07E-03,508.103149,2886.08008,2161.88672,1852.02332,1006.74207,15308.666,3604.59521,6640.00146,0,0,0,0,40.7993622,265.787842,142.551849,149.713028
4.00E+19,560,21212.3242,131402.547,73283.5312,75299.4688,237.941376,214.412384,215.243073,222.532272,0.186066523,1.20953286,0.632394314,0.675997913,33.0992241,205.037537,114.349953,117.495575,1.20E-03,6.04E-03,3.40E-03,3.73E-03,480.115784,2506.71753,1930.95593,1639.26306,677.957458,7357.26709,2414.64136,3483.28882,0,0,0,0,40.7630005,257.450684,138.709793,145.641159
6.00E+19,560,31348.4062,187569.578,105443.305,108120.43,204.414871,184.821045,183.798401,191.011429,0.276040018,1.74242806,0.919352233,0.979273498,32.6102257,195.119537,109.687553,112.472443,1.31E-03,6.41E-03,3.56E-03,3.94E-03,448.850708,2095.93604,1696.64832,1413.81165,555.706787,3517.17651,1915.26587,1996.0498,0,0,0,0,40.6225548,249.262299,135.095169,141.660019
8.00E+19,560,41274.8516,241280.031,135824.859,139459.922,180.519989,163.462784,161.436752,168.47319,0.367525488,2.27763987,1.20445108,1.28320551,32.2021713,188.243942,105.969017,108.805046,1.35E-03,6.45E-03,3.54E-03,3.96E-03,428.818756,1897.38428,1560.01978,1295.40759,480.971558,3396.62085,1614.5874,1830.72656,0,0,0,0,40.5460205,244.200363,132.357071,139.034485
1.00E+20,560,50749.4062,290345.281,163458.172,168184.297,162.748672,148.431335,145.337296,152.172424,0.452608734,2.75069404,1.45878232,1.55402839,31.6752872,181.219269,102.022568,104.972374,1.34E-03,6.40E-03,3.45E-03,3.89E-03,401.342346,1632.42944,1372.03906,1135.27026,464.044495,4362.86475,1407.02368,2077.97754,0,0,0,0,40.3024559,238.818039,129.301605,136.140701
1.00E+16,580,32.9672279,74.4224625,39.543663,48.9777832,-517.508911,427.142395,466.633209,125.422234,1.36E-02,2.74E-02,1.41E-02,1.84E-02,34.936573,233.941818,128.445663,132.441345,8.83E-06,1.36E-05,8.61E-06,7.70E-07,582.292053,3313.26294,2994.43091,2296.66187,76217.6406,502175.344,238394.891,272262.625,0,0,0,0,39.4465752,268.236847,143.339081,150.340836
2.00E+16,580,28.7712917,98.4598618,53.2471771,60.1594429,-179.697617,623.90332,646.886719,363.697479,1.55E-02,2.11E-02,1.07E-02,1.57E-02,34.8489723,233.314056,128.133636,132.098892,9.29E-07,3.83E-05,2.23E-05,7.96E-06,582.312927,3312.37549,2994.20898,2296.29907,46525.9062,293659.875,142604.797,160930.188,0,0,0,0,39.418396,268.166779,143.325226,150.303467
4.00E+16,580,31.9757252,162.131744,88.6582642,94.255249,302.535706,720.746216,729.601135,584.294373,1.38E-02,1.36E-02,7.00E-03,1.15E-02,34.7589989,232.592484,127.774765,131.70874,2.93E-06,8.42E-05,4.72E-05,3.22E-05,582.3927,3312.04297,2994.00513,2296.14673,27649.5586,189422.25,88644.1953,101905.336,0,0,0,0,39.4025841,268.078156,143.288467,150.256409
6.00E+16,580,39.8647423,231.912872,127.191124,132.989578,511.585083,727.221619,732.315674,657.040771,1.10E-02,1.04E-02,5.44E-03,8.96E-03,34.6886139,232.063324,127.52121,131.424393,1.04E-05,1.23E-04,6.82E-05,5.74E-05,582.260681,3310.78662,2993.23682,2295.42798,24331.4707,150797.844,83279.8984,86136.4062,0,0,0,0,39.3878403,268.014984,143.270432,150.224426
8.00E+16,580,49.143219,303.450653,166.618958,173.070938,603.792175,719.1875,722.652039,681.877258,8.72E-03,8.73E-03,4.63E-03,7.36E-03,34.6422043,231.700714,127.331772,131.224899,1.79E-05,1.57E-04,8.70E-05,8.05E-05,582.202393,3310.27466,2992.59399,2295.02368,19916.2168,129109.227,65391.6836,71472.375,0,0,0,0,39.3836174,267.981903,143.251572,150.205688
1.00E+17,580,59.106842,375.574524,206.327271,213.669556,644.422607,708.708435,711.527344,688.219482,7.14E-03,7.60E-03,4.06E-03,6.27E-03,34.6027794,231.394867,127.17218,131.05661,2.45E-05,1.89E-04,1.04E-04,1.01E-04,582.088318,3309.49512,2991.78369,2294.45581,17831.8242,152513.906,58819.7812,76388.5078,0,0,0,0,39.3819847,267.961151,143.240341,150.194504
2.00E+17,580,112.202263,740.067078,406.305389,419.524902,663.905212,657.997131,660.734314,660.878906,4.43E-03,8.65E-03,4.54E-03,5.87E-03,34.4480057,230.247299,126.425659,130.373657,4.95E-05,3.20E-04,1.77E-04,1.83E-04,526.888794,3305.48853,2672.59814,2168.3252,13159.3623,88279.1641,41009.7695,47482.7656,0,0,0,0,39.3692284,267.883514,143.02182,150.091522
4.00E+17,580,220.566864,1467.76526,806.343323,831.558533,625.465759,600.745911,603.303223,609.838318,3.72E-03,1.44E-02,7.59E-03,8.58E-03,34.2750549,228.850067,125.727249,129.617447,8.63E-05,5.30E-04,2.93E-04,3.09E-04,526.477417,3299.55811,2667.57373,2164.53638,8940.98535,61791.707,28641.2012,33124.6328,0,0,0,0,39.368,267.747253,142.95517,150.023483
6.00E+17,580,328.894623,2191.10669,1204.15588,1241.38574,594.726868,566.493164,569.027527,576.749207,4.11E-03,2.07E-02,1.09E-02,1.19E-02,34.1510048,227.852295,125.221588,129.074966,1.16E-04,7.03E-04,3.90E-04,4.13E-04,525.990234,3293.15894,2662.33447,2160.49438,7881.57324,395213.875,24327.1133,142474.188,0,0,0,0,39.3631821,267.604065,142.893768,149.953674
8.00E+17,580,436.967712,2910.98193,1600.25623,1649.40198,571.571411,542.156677,544.657898,552.795349,4.80E-03,2.72E-02,1.43E-02,1.54E-02,34.0567474,227.067825,124.827232,128.650604,1.43E-04,8.56E-04,4.75E-04,5.04E-04,525.580627,3287.26318,2657.34766,2156.73047,6493.58398,301348.875,20711.9609,109518.148,0,0,0,0,39.3619576,267.468658,142.827591,149.886063
1.00E+18,580,544.74469,3628.21167,1994.82935,2055.92871,553.196838,523.257141,525.739136,534.064392,5.60E-03,3.37E-02,1.77E-02,1.90E-02,33.977951,226.427292,124.492828,128.299362,1.67E-04,9.93E-04,5.51E-04,5.86E-04,525.172058,3281.38696,2652.3811,2152.98022,5723.10107,249760.656,18650.3164,91378.0234,0,0,0,0,39.3607407,267.33371,142.761688,149.81871
2.00E+18,580,1079.81567,7175.85791,3949.04004,4068.23804,494.961639,464.520935,466.924805,475.469116,1.00E-02,6.61E-02,3.47E-02,3.69E-02,33.6929283,223.934082,123.236252,126.95443,2.65E-04,1.55E-03,8.61E-04,9.20E-04,523.07196,3251.88013,2627.64258,2134.19824,3911.7356,127681.352,12750.9834,48114.6914,0,0,0,0,39.3502808,266.65155,142.424454,149.475418
4.00E+18,580,2137.90283,14143.0732,7792.94385,8024.64014,436.178162,406.011139,408.310242,416.83316,1.93E-02,0.130026013,6.83E-02,7.26E-02,33.3580208,220.683655,121.598457,125.213379,4.07E-04,2.33E-03,1.30E-03,1.39E-03,519.042297,3194.83789,2579.88525,2097.92188,2617.42676,66913.7266,8823.37207,26118.1777,0,0,0,0,39.3347168,265.340485,141.789551,148.821579
6.00E+18,580,3185.90576,20982.498,11573.3027,11913.9023,401.790558,372.006989,374.207977,382.668488,2.87E-02,0.1933548,0.101552404,0.107868366,33.1408501,218.27002,120.391075,123.933983,5.14E-04,2.90E-03,1.62E-03,1.74E-03,515.167236,3139.94043,2534.18921,2063.09888,2232.82666,45882.2539,7256.16162,18457.0801,0,0,0,0,39.3237648,264.084869,141.180695,148.196442
8.00E+18,580,4226.17578,27735.0234,15301.1035,15754.1016,377.319611,347.910095,350.060791,358.430176,3.79E-02,0.255616099,0.134196699,0.142585054,32.9718246,216.385101,119.377258,122.9114,6.02E-04,3.36E-03,1.88E-03,2.02E-03,511.336609,3086.51953,2490.08813,2029.31482,2252.30542,36814.1914,6567.34521,15211.2803,0,0,0,0,39.3108215,262.866638,140.599442,147.5923
1.00E+19,580,5261.33008,34380.668,18983.5137,19541.8379,358.402344,329.388306,331.442688,339.744446,4.72E-02,0.317680001,0.166745692,0.177223966,32.8384399,214.587006,118.485649,121.970367,6.76E-04,3.73E-03,2.09E-03,2.26E-03,507.648712,3035.06274,2447.83765,1996.84961,1541.3031,28428.3047,5297.52686,11755.7109,0,0,0,0,39.3008881,261.693512,140.033493,147.009293
2.00E+19,580,10366.3711,66015.75,36573.2617,37651.7969,299.786194,273.71756,275.351837,282.951874,9.29E-02,0.610505283,0.320126623,0.341162562,32.3508568,206.018906,114.136139,117.501976,9.32E-04,4.95E-03,2.77E-03,3.01E-03,479.666382,2686.79614,2019.83496,1728.76575,1017.40741,15059.7891,3586.573,6554.58984,0,0,0,0,39.2019119,253.622665,135.983887,142.936157
4.00E+19,580,20379.8809,125449.625,69922.8672,71917.4609,241.269043,218.495743,218.989532,226.251419,0.183718324,1.18289232,0.62076205,0.662457526,31.8002911,195.748734,109.106056,112.218361,1.19E-03,5.99E-03,3.35E-03,3.68E-03,453.897675,2347.60181,1811.89465,1537.79797,676.65155,7175.77148,2386.677,3413.0332,0,0,0,0,39.1376076,246.037598,132.434326,139.203171
6.00E+19,580,30094.875,179281.859,100658.484,103345.07,207.664337,188.660767,187.375153,194.566757,0.272177637,1.7031641,0.902445734,0.95926255,31.3062344,186.498215,104.710136,107.50486,1.30E-03,6.38E-03,3.53E-03,3.91E-03,424.783173,1972.22534,1597.19971,1331.40271,552.889648,3479.04248,1890.245,1974.05908,0,0,0,0,38.9694824,238.415894,129.024231,135.469864
8.00E+19,580,39586.6562,230578.594,129656.25,133273.828,183.650345,167.215073,164.877365,171.914261,0.360314935,2.21694922,1.17761815,1.25162745,30.8850594,179.894791,101.156334,103.978729,1.34E-03,6.45E-03,3.52E-03,3.94E-03,405.973663,1790.67639,1471.35156,1222.66724,473.847626,3057.78271,1590.01758,1707.21594,0,0,0,0,38.8556519,233.606201,126.383087,132.948318
1.00E+20,580,48647.1367,277629.906,156081.922,160786.312,165.915909,152.046677,148.754883,155.572495,0.444540411,2.68268538,1.43001723,1.51908112,30.3631516,173.282959,97.4186783,100.354927,1.34E-03,6.42E-03,3.45E-03,3.89E-03,380.068787,1544.15405,1295.5155,1073.24609,426.739624,2591.54419,1382.43738,1466.9071,0,0,0,0,38.5934944,228.512955,123.462868,130.189774
1.00E+16,600,48.5641747,92.6974716,48.9909401,63.4175262,-591.097656,324.327423,364.669037,32.6329346,1.66E-02,3.79E-02,1.98E-02,2.48E-02,33.5633049,222.099182,122.020233,125.894249,1.70E-05,9.75E-06,6.51E-06,6.75E-08,545.03302,3062.55371,2756.39624,2121.32764,91258.8281,576502.438,279380.344,315713.875,0,0,0,0,37.9657364,255.480591,136.513702,143.320007
2.00E+16,600,41.067234,111.018684,59.6962624,70.5940628,-369.639709,520.707031,548.526672,233.197998,1.95E-02,3.19E-02,1.65E-02,2.26E-02,33.4847946,221.545334,121.749901,125.593346,5.61E-06,3.01E-05,1.80E-05,3.84E-06,545.142029,3062.07788,2756.46777,2121.22925,53764.4805,322191.312,159960.797,178638.859,0,0,0,0,37.9332199,255.39743,136.495773,143.275467
4.00E+16,600,39.3689117,165.103577,90.0421143,98.1715317,58.4343719,668.800964,681.889282,469.708221,2.03E-02,2.23E-02,1.15E-02,1.80E-02,33.3863068,220.778763,121.396751,125.187279,1.34E-07,7.38E-05,4.19E-05,2.17E-05,545.119019,3060.83179,2756.12939,2120.69336,28942.0625,196084.016,92468.3047,105831.461,0,0,0,0,37.907608,255.285706,136.469391,143.220901
6.00E+16,600,44.404808,228.102859,124.981758,132.496475,327.105042,701.503784,708.520935,579.043274,1.79E-02,1.70E-02,8.85E-03,1.46E-02,33.320919,220.296646,121.149506,124.922363,4.75E-06,1.12E-04,6.27E-05,4.44E-05,545.066101,3060.1062,2755.56885,2120.24707,25047.4336,153242.031,85982.4609,88090.6484,0,0,0,0,37.8924446,255.220032,136.44014,143.184204
8.00E+16,600,51.9710808,294.332306,161.562042,169.288467,471.365234,704.59613,709.225159,628.395508,1.52E-02,1.42E-02,7.46E-03,1.23E-02,33.2796059,219.968506,120.979347,124.742485,1.15E-05,1.46E-04,8.13E-05,6.68E-05,545.058777,3059.85767,2755.14771,2120.02148,20253.8984,130089.656,66594.1406,72312.5703,0,0,0,0,37.8886642,255.191452,136.423538,143.167892
1.00E+17,600,60.6905594,361.768341,198.789459,207.082779,548.477783,700.054504,703.16394,650.565369,1.30E-02,1.23E-02,6.58E-03,1.06E-02,33.242897,219.699158,120.835182,124.592407,1.83E-05,1.77E-04,9.83E-05,8.76E-05,545.019836,3059.46094,2754.62964,2119.70337,18012.3359,174990.719,60386.0508,84463.0391,0,0,0,0,37.8855858,255.165985,136.408936,143.153503
2.00E+17,600,109.499496,704.865845,387.260956,400.542114,642.827759,660.543884,663.038574,655.470032,7.26E-03,9.97E-03,5.29E-03,7.50E-03,33.0981369,218.648483,120.153671,123.966759,4.52E-05,3.08E-04,1.70E-04,1.72E-04,496.099548,3055.82397,2471.85303,2007.92542,13737.0283,96963.7734,42236.5117,50979.1055,0,0,0,0,37.8707161,255.078125,136.207764,143.0522
4.00E+17,600,212.833832,1395.30054,767.110962,791.748474,622.614136,604.917664,607.184143,611.57196,5.17E-03,1.48E-02,7.85E-03,9.29E-03,32.9415932,217.389587,119.523384,123.284851,8.25E-05,5.11E-04,2.83E-04,2.96E-04,495.731323,3050.62744,2467.48145,2004.6134,9264.40527,63483.4531,29162.3887,33970.082,0,0,0,0,37.8694458,254.958084,136.14888,142.992126
6.00E+17,600,316.671814,2082.30518,1145.22314,1181.40002,595.442139,570.949219,573.156189,579.849182,5.04E-03,2.07E-02,1.09E-02,1.22E-02,32.8241196,216.466782,119.054962,122.781952,1.12E-04,6.79E-04,3.76E-04,3.97E-04,495.278625,3044.9563,2462.88281,2001.03918,7930.01221,372968.219,24347.293,135081.828,0,0,0,0,37.8629913,254.821182,136.077042,142.92041
8.00E+17,600,420.457642,2766.40112,1521.93494,1569.59802,573.510559,546.706726,548.874878,556.364075,5.47E-03,2.69E-02,1.42E-02,1.55E-02,32.7375374,215.749985,118.696419,122.394646,1.38E-04,8.27E-04,4.59E-04,4.86E-04,494.91153,3039.78442,2458.53833,1997.74475,6478.24268,283031.844,20626.2617,103378.781,0,0,0,0,37.8617172,254.701706,136.018478,142.860641
1.00E+18,600,524.027405,3448.24365,1897.31006,1956.52698,555.700317,527.843384,529.989563,537.844421,6.12E-03,3.32E-02,1.75E-02,1.89E-02,32.6650009,215.170441,118.393204,122.07621,1.62E-04,9.61E-04,5.33E-04,5.66E-04,494.545288,3034.62842,2454.21021,1994.4613,5732.55322,238424.922,18644.6035,87600.6875,0,0,0,0,37.8604507,254.582611,135.960114,142.801056
2.00E+18,600,1038.57739,6822.91504,3757.45264,3872.98169,498.203979,469.1315,471.195496,479.510345,1.02E-02,6.46E-02,3.40E-02,3.63E-02,32.4011078,212.913666,117.254105,120.856293,2.58E-04,1.50E-03,8.34E-04,8.91E-04,492.664368,3008.74243,2432.61279,1978.00647,3943.13403,120727.016,12731.4395,45800.5312,0,0,0,0,37.8494949,253.980286,135.6689,142.499557
4.00E+18,600,2056.56982,13455.5293,7418.8335,7643.64453,439.572052,410.573486,412.530548,420.891998,1.92E-02,0.126898974,6.69E-02,7.10E-02,32.0877304,209.953918,115.760139,119.267265,3.97E-04,2.27E-03,1.26E-03,1.35E-03,489.033295,2958.53784,2390.84399,1946.13831,2655.5481,63899.3203,8895.57422,25150.1465,0,0,0,0,37.8343124,252.823883,135.113052,141.923752
6.00E+18,600,3064.52246,19969.6699,11020.9775,11351.7227,405.118347,376.472076,378.340271,386.643555,2.84E-02,0.188346118,9.93E-02,0.105321102,31.8776512,207.733429,114.645164,118.085419,5.03E-04,2.83E-03,1.58E-03,1.70E-03,485.49588,2909.92163,2350.67822,1915.36523,2604.81201,44105.1641,8238.90039,18316.291,0,0,0,0,37.8193665,251.710098,134.573639,141.367706
8.00E+18,600,4060.99536,26168.9473,14450.8242,14893.5889,380.949677,353.929077,355.71286,363.530548,3.74E-02,0.245267466,0.129081026,0.137256756,31.6828213,204.166412,112.743294,116.19751,5.89E-04,3.28E-03,1.83E-03,1.97E-03,469.252747,2729.4353,2025.02637,1741.23816,1757.79785,34972.8906,6054.32959,14261.6719,0,0,0,0,37.7448692,247.287796,132.157578,139.063416
1.00E+19,600,5055.32178,32458.9883,17939.209,18484.5059,361.943237,335.244141,336.952362,344.713257,4.64E-02,0.304235548,0.160226569,0.170302942,31.5524616,202.592621,111.967484,115.37085,6.62E-04,3.65E-03,2.04E-03,2.20E-03,466.464508,2689.21631,2000.92261,1718.8678,1575.20496,27405.3574,5371.36475,11450.6416,0,0,0,0,37.7339516,246.392181,131.748489,138.624878
2.00E+19,600,9971.4082,62974.2344,34889.9453,35945.1953,303.100952,277.924408,279.214386,286.746582,9.17E-02,0.596324801,0.313783199,0.333943814,31.1182308,196.527023,108.882896,112.176048,9.16E-04,4.86E-03,2.72E-03,2.96E-03,453.311859,2505.8147,1889.97229,1616.36621,1028.33459,14786.2178,3576.26611,6463.60596,0,0,0,0,37.6933174,242.296463,129.860931,136.616898
4.00E+19,600,19587.5195,119854.18,66757.8438,68733.1797,244.44101,222.418533,222.617615,229.825729,0.18079409,1.15379059,0.607700408,0.647428334,30.5639019,187.017715,104.167412,107.249672,1.17E-03,5.93E-03,3.31E-03,3.63E-03,429.492798,2201.36353,1702.03174,1444.29602,673.174438,7007.32959,2358.85132,3346.4519,0,0,0,0,37.6003609,235.340469,126.55246,133.164429
6.00E+19,600,28898.4004,171304.172,96118.3438,98773.6484,210.750534,192.486832,190.864288,198.03389,0.266830832,1.65614867,0.881305933,0.934761822,30.0615997,178.199417,99.9872437,102.74942,1.28E-03,6.35E-03,3.50E-03,3.87E-03,402.319641,1857.29407,1504.80432,1254.80603,549.667969,3487.28662,1864.97595,1967.31018,0,0,0,0,37.4037895,228.165619,123.298401,129.622604
8.00E+19,600,37998.0234,220703.844,123897.875,127533.25,186.748932,170.770538,168.273605,175.264359,0.354133874,2.163059,1.15419793,1.22379696,29.6456223,172.190628,96.6637115,99.4999771,1.33E-03,6.44E-03,3.51E-03,3.92E-03,384.738739,1692.11523,1389.30823,1155.38733,470.109528,3040.50757,1568.35791,1692.9917,0,0,0,0,37.2699471,223.702972,120.816246,127.263062
1.00E+20,600,46654.5938,265739.062,149092.562,153828.734,168.939621,155.503616,152.124298,158.85585,0.434609801,2.6086061,1.39574528,1.47965372,29.1195049,165.861267,93.0562515,96.0123367,1.33E-03,6.43E-03,3.45E-03,3.88E-03,360.232025,1461.69299,1224.27405,1015.39972,423.53656,2566.30933,1362.50415,1450.78333,0,0,0,0,36.9810066,218.767075,117.960754,124.569611
1.00E+16,620,69.1128998,116.793442,61.5873222,82.4978867,-626.337341,246.75119,284.161713,-31.8081455,2.03E-02,5.01E-02,2.65E-02,3.23E-02,32.2515869,211.092102,116.035347,119.793007,2.71E-05,7.11E-06,4.97E-06,8.35E-08,511.13205,2836.87451,2543.9187,1963.9751,120186.398,717532.625,347380.344,395033.125,0,0,0,0,36.5502853,243.649078,130.162796,136.787399
2.00E+16,620,58.9141693,130.425018,69.7512283,86.363472,-486.820282,419.001312,449.587067,127.256035,2.36E-02,4.51E-02,2.36E-02,3.08E-02,32.1943779,210.672974,115.834167,119.567177,1.40E-05,2.29E-05,1.41E-05,1.40E-06,511.251587,2836.93579,2544.05273,1964.08008,97614.9922,418458.219,240263.406,252112.203,0,0,0,0,36.5315857,243.593475,130.170395,136.765152
4.00E+16,620,51.6053925,174.607468,94.8808594,107.031242,-160.365616,597.949707,614.803711,350.795929,2.68E-02,3.43E-02,1.79E-02,2.63E-02,32.1015511,209.95369,115.510132,119.188454,1.33E-06,6.24E-05,3.59E-05,1.32E-05,511.274902,2835.89209,2543.91943,1963.69543,32616.334,211580.906,100122.195,114773.148,0,0,0,0,36.5029602,243.470718,130.142593,136.705429
6.00E+16,620,53.0434341,230.001373,125.753235,136.266006,108.409264,659.646484,669.617859,479.224518,2.61E-02,2.70E-02,1.41E-02,2.24E-02,32.0407066,209.497879,115.279755,118.939453,6.23E-07,1.00E-04,5.64E-05,3.13E-05,511.261322,2835.3562,2543.53882,1963.38538,27260.416,157152.203,125781.562,103398.062,0,0,0,0,36.4883537,243.410995,130.118408,136.672592
8.00E+16,620,58.0543823,290.036011,159.056274,169.048889,292.637268,679.599731,685.869141,552.702087,2.38E-02,2.23E-02,1.17E-02,1.92E-02,31.9913139,209.137955,115.098907,118.742729,4.97E-06,1.34E-04,7.48E-05,5.16E-05,511.199921,2834.70361,2543.03613,1962.97986,21000.8535,132568.641,68644.2422,74071.25,0,0,0,0,36.4760246,243.355591,130.098557,136.643387
1.00E+17,620,64.7796631,352.41748,193.559509,203.585556,413.473877,683.782837,688.067993,595.108215,2.09E-02,1.93E-02,1.03E-02,1.68E-02,31.9579105,208.887802,114.965813,118.603844,1.11E-05,1.65E-04,9.16E-05,7.21E-05,511.185944,2834.44409,2542.65161,1962.76062,18694.1152,191277.062,62444.7148,90805.2891,0,0,0,0,36.4724236,243.329651,130.083221,136.628433
2.00E+17,620,108.295334,674.424927,371.24527,384.655182,603.891602,659.867798,661.545166,641.768188,1.20E-02,1.32E-02,7.31E-03,1.08E-02,31.8279896,207.913773,114.459259,118.067009,3.95E-05,2.94E-04,1.62E-04,1.58E-04,510.812439,2831.63428,2539.84521,1960.76404,14687.1045,89410.125,43257.6914,49118.3086,0,0,0,0,36.4577255,243.220428,130.019379,136.565842
4.00E+17,620,206.033432,1328.63269,730.905396,755.190491,615.108398,608.425293,610.405945,611.313232,7.53E-03,1.57E-02,8.36E-03,1.05E-02,31.6670494,206.727921,113.733643,117.376198,7.80E-05,4.92E-04,2.72E-04,2.82E-04,467.324585,2826.39331,2287.32764,1860.34851,14719.1885,75654.3594,36728.2812,42367.2773,0,0,0,0,36.4452782,243.097458,129.815323,136.452682
