Carrier Concentration,Temperature,Conducitivty x,Conducitivty y,Conducitivty z,Conducitivty ave,Seebeck x,Seebeck y,Seebeck z,Seebeck ave,Kele x,Kele y,Kele z,Kele ave,Mobility x,Mobility y,Mobility z,Mobility ave,PF x,PF y,PF z,PF ave,ADP,ADP,ADP,ADP,IMP,IMP,IMP,IMP,PIE,PIE,PIE,PIE,POP,POP,POP,POP
8.00E+17,580,260.121124,2913.40698,1976.19092,1716.57288,545.292725,487.339722,454.202545,495.611664,3.69E-03,2.99E-02,1.56E-02,1.64E-02,20.2927628,227.297714,154.178375,133.922958,7.73E-05,6.92E-04,4.08E-04,4.22E-04,276.740601,3274.48901,3351.91235,2301.04712,4751.61621,40503.6914,16080.9229,20445.4102,0,0,0,0,24.1728077,270.195251,176.029175,156.799088
1.00E+18,580,323.850098,3624.00146,2454.29565,2134.04907,526.651978,468.610748,435.468872,476.910522,4.58E-03,3.72E-02,1.94E-02,2.04E-02,20.2121181,226.190475,153.183945,133.195511,8.98E-05,7.96E-04,4.65E-04,4.85E-04,275.846191,3263.52563,3336.92749,2292.09985,2903.11328,31889.5566,28953.4121,21248.6953,0,0,0,0,24.1603451,269.757965,175.570297,156.496201
2.00E+18,580,638.473022,7112.33008,4784.63477,4178.479,468.992523,410.747345,377.597443,419.112427,8.97E-03,7.31E-02,3.81E-02,4.01E-02,19.9249249,221.957901,149.316422,130.39975,1.40E-04,1.20E-03,6.82E-04,7.34E-04,271.497467,3209.49268,3263.68433,2248.22485,1829.79187,20409.9453,12000.4111,11413.3828,0,0,0,0,24.1004639,267.626007,173.328262,155.01825
4.00E+18,580,1254.41968,13845.8975,9213.60059,8104.63916,412.006104,353.685211,320.448456,362.0466,1.76E-02,0.142967537,7.45E-02,7.83E-02,19.5736179,216.048126,143.766876,126.462868,2.13E-04,1.73E-03,9.46E-04,1.06E-03,263.336212,3106.39746,3125.11011,2164.948,1125.62427,13091.1455,6649.3667,6955.37891,0,0,0,0,23.9855957,263.579102,169.078308,152.21434
6.00E+18,580,1858.39111,20325.5605,13397.2061,11860.3857,379.193817,320.896484,287.556763,329.215698,2.60E-02,0.210748106,0.109622315,0.115463711,19.3319149,211.436905,139.364624,123.377808,2.67E-04,2.09E-03,1.11E-03,1.29E-03,255.830414,3009.21948,2996.24121,2087.09692,1063.78186,10377.0947,5279.68896,5573.52197,0,0,0,0,23.8792191,259.802948,165.115021,149.59906
8.00E+18,580,2453.37183,26592.0742,17373.4805,15472.9756,356.271332,298.02124,264.577118,306.289917,3.43E-02,0.276744545,0.143868297,0.151638165,19.140913,207.468307,135.545898,120.718376,3.11E-04,2.36E-03,1.22E-03,1.45E-03,248.917984,2917.48486,2876.12988,2014.17761,704.166992,8393.80859,4163.0083,4420.32812,0,0,0,0,23.7805119,256.270844,161.405304,147.152222
1.00E+19,580,3041.00244,32671.7891,21165.9766,18959.5898,338.774719,280.608185,247.025574,288.802826,4.25E-02,0.341685116,0.17735064,0.187168673,18.9804363,203.921249,132.10762,118.336433,3.49E-04,2.57E-03,1.29E-03,1.58E-03,242.532898,2830.979,2763.92896,1945.8136,632.63031,7338.48633,3648.24438,3873.12036,0,0,0,0,23.688776,252.948151,157.921677,144.852859
2.00E+19,580,5887.54932,60740.125,37804.1367,34810.6055,286.65802,228.710068,194.924515,236.764206,8.14E-02,0.64757514,0.333468854,0.35413757,18.3735943,189.555008,117.977425,108.635345,4.84E-04,3.18E-03,1.44E-03,1.95E-03,203.098068,2460.90332,2244.84961,1636.28369,452.545013,4846.8833,2351.61816,2550.34888,0,0,0,0,23.2946815,238.867981,142.75177,134.971481
4.00E+19,580,11288.5732,107531.266,62496.2578,60438.6992,238.706131,183.443619,149.653381,190.601028,0.152346313,1.16785312,0.595605075,0.638601542,17.6144333,167.789337,97.517746,94.3071671,6.43E-04,3.62E-03,1.40E-03,2.20E-03,173.924271,1868.80396,1523.86646,1188.86487,298.730194,3210.34619,1515.33154,1674.80273,0,0,0,0,22.7612858,216.44249,120.023796,119.742523
6.00E+19,580,16430.2324,146818.844,80748.1016,81332.3984,213.315506,159.893005,126.35685,166.521774,0.216282696,1.62138343,0.825706363,0.887790859,17.0915737,152.728531,83.9983368,84.6061478,7.48E-04,3.75E-03,1.29E-03,2.26E-03,154.987488,1487.5907,1157.19592,933.257996,295.704834,2746.73193,1183.83569,1408.75745,0,0,0,0,22.3989563,201.642822,105.573875,109.871887
8.00E+19,580,21490.9414,182202.578,95583.4453,99758.9922,195.235413,143.339401,110.748619,149.77449,0.278479367,2.0559566,1.04421282,1.12621629,16.7669888,142.15239,74.5731201,77.8308334,8.19E-04,3.74E-03,1.17E-03,2.24E-03,145.609619,1280.4801,955.096069,793.728577,222.157501,2132.64819,917.462402,1090.75598,0,0,0,0,22.2313538,191.568375,95.4396439,103.079796
1.00E+20,580,26417.8203,213296.312,106984.703,115566.273,182.11557,132.265366,101.551765,138.644226,0.336226225,2.43527436,1.22778797,1.33309615,16.4887066,133.129089,66.7745972,72.1307983,8.76E-04,3.73E-03,1.10E-03,2.22E-03,136.561142,1086.59546,766.751648,663.302734,202.909897,1835.13293,786.507996,941.516907,0,0,0,0,22.0841904,182.864441,86.9415741,97.29673
1.00E+16,600,6.66883326,41.9351196,27.7398224,25.4479275,-26.944109,741.866272,749.697571,488.206573,4.23E-03,5.77E-03,2.57E-03,4.19E-03,20.1756306,221.724701,150.0905,130.66362,4.84E-09,2.31E-05,1.56E-05,6.07E-06,593.990967,3033.4873,3740.07056,2455.84961,57821.5273,430175.75,170723.688,219573.672,0,0,0,0,23.2475128,255.284622,164.443726,147.658615
2.00E+16,600,8.28254223,74.2690887,49.9147758,44.155468,458.415955,770.79187,749.294312,659.500671,3.41E-03,3.73E-03,1.71E-03,2.95E-03,20.1231232,221.090942,149.573135,130.262405,1.74E-06,4.41E-05,2.80E-05,1.92E-05,593.878601,3033.28882,3739.29248,2455.48657,29412.334,239298.125,104680.453,124463.648,0,0,0,0,23.2408676,255.236374,164.409821,147.629013
4.00E+16,600,13.6998196,142.755539,96.3874512,84.2809372,693.489075,741.022278,709.532104,714.681152,1.99E-03,2.69E-03,1.34E-03,2.01E-03,20.0513382,220.289017,148.915115,129.751831,6.59E-06,7.84E-05,4.85E-05,4.30E-05,593.228149,3031.37158,3736.8667,2453.82202,23189.4922,199633.641,72773.0859,98532.0703,0,0,0,0,23.2368221,255.1828,164.36377,147.594467
6.00E+16,600,19.7805424,212.26622,143.296234,125.114342,719.933716,710.559814,677.926331,702.806641,1.52E-03,3.03E-03,1.54E-03,2.03E-03,19.9864655,219.713654,148.403229,129.367783,1.03E-05,1.07E-04,6.59E-05,6.18E-05,259.075073,3030.02148,3083.73975,2124.27881,15637.6895,129301.758,75803.6094,73581.0234,0,0,0,0,23.2197323,255.157715,164.28154,147.552994
8.00E+16,600,25.9955158,281.833832,190.204712,166.011353,717.869385,687.50415,654.433777,686.602478,1.31E-03,3.57E-03,1.84E-03,2.24E-03,19.9490719,219.2668,148.024063,129.079971,1.34E-05,1.33E-04,8.15E-05,7.83E-05,258.996613,3029.05225,3082.42212,2123.49023,11085.5166,114950.625,54792.2578,60276.1367,0,0,0,0,23.2186394,255.118927,164.240921,147.526169
1.00E+17,600,32.2513237,351.317108,237.017319,206.861923,709.485413,669.170959,635.898682,671.518372,1.22E-03,4.19E-03,2.17E-03,2.53E-03,19.9169617,218.880463,147.697098,128.831497,1.62E-05,1.57E-04,9.58E-05,9.33E-05,258.918152,3028.08252,3081.10425,2122.70166,10510.6328,94206.4297,47453.1445,50723.4023,0,0,0,0,23.2175465,255.080124,164.200287,147.499313
2.00E+17,600,63.6076126,696.998901,469.50354,410.036713,664.975708,611.069153,577.555176,617.866699,1.29E-03,7.61E-03,3.97E-03,4.29E-03,19.7973328,217.418152,146.461563,127.892357,2.81E-05,2.60E-04,1.57E-04,1.57E-04,258.53067,3022.95752,3074.49121,2118.65991,6451.92725,84299.8359,31715.4355,40822.4023,0,0,0,0,23.2131615,254.903763,163.998703,147.371872
4.00E+17,600,125.968277,1381.25012,928.156067,811.791504,609.928467,552.512451,518.937622,560.459534,2.00E-03,1.47E-02,7.69E-03,8.15E-03,19.6425858,215.502792,144.812775,126.652718,4.69E-05,4.22E-04,2.50E-04,2.55E-04,257.751709,3013.3064,3061.3916,2110.81665,5479.4873,56433.1484,21579.3535,27830.6641,0,0,0,0,23.2022896,254.518051,163.594788,147.105042
6.00E+17,600,187.829178,2058.18384,1380.4469,1208.81995,576.401672,518.248535,484.700928,526.450378,2.83E-03,2.19E-02,1.14E-02,1.20E-02,19.5331097,214.092163,143.594772,125.740013,6.24E-05,5.53E-04,3.24E-04,3.35E-04,256.985779,3003.46387,3048.38916,2102.94629,6236.73584,58453.2148,63757.1641,42815.7031,0,0,0,0,23.1925812,254.141785,163.195282,146.843216
8.00E+17,600,249.294815,2729.59668,1827.67371,1602.18848,552.445801,494.022003,460.470154,502.312653,3.68E-03,2.90E-02,1.51E-02,1.59E-02,19.4464188,212.954025,142.589447,124.996635,7.61E-05,6.66E-04,3.88E-04,4.04E-04,256.219849,2993.92358,3035.47583,2095.2063,11283.0752,45878.293,18828.7695,25330.0469,0,0,0,0,23.1818733,253.761444,162.796997,146.580109
1.00E+18,600,310.431427,3396.22266,2270.54663,1992.40027,533.835754,475.272003,441.71701,483.608276,4.54E-03,3.60E-02,1.88E-02,1.98E-02,19.3735123,211.971725,141.714096,124.353111,8.85E-05,7.67E-04,4.43E-04,4.66E-04,255.460312,2984.43921,3022.65503,2087.51831,3195.89453,33357.1484,39712.9492,25421.998,0,0,0,0,23.1712475,253.383743,162.40152,146.318832
2.00E+18,600,612.445557,6671.59326,4431.71094,3905.25,476.126312,417.301819,383.75885,425.729004,8.84E-03,7.09E-02,3.69E-02,3.89E-02,19.1124058,208.20311,138.302261,121.872597,1.39E-04,1.16E-03,6.53E-04,7.08E-04,251.753098,2937.57568,2959.89648,2049.74194,2018.81641,24755.0469,12624.0967,13132.6533,0,0,0,0,23.1190147,251.536682,160.463501,145.039734
4.00E+18,600,1204.36011,13005.3291,8548.96582,7586.21875,418.987549,360.084137,326.498383,368.523346,1.73E-02,0.138671368,7.21E-02,7.60E-02,18.7924347,202.931961,133.395981,118.373451,2.11E-04,1.69E-03,9.11E-04,1.03E-03,244.775101,2848.03394,2840.84106,1977.88342,2387.52441,14917.5635,7189.47607,8164.85498,0,0,0,0,23.0204983,248.020538,156.781189,142.607407
6.00E+18,600,1785.39612,19111.8613,12448.415,11115.2236,386.04895,327.165283,293.516632,335.576935,2.56E-02,0.204506963,0.106289349,0.112137638,18.5725555,198.81134,129.494781,115.626221,2.66E-04,2.05E-03,1.07E-03,1.25E-03,238.337753,2763.38916,2729.69604,1910.47424,889.026855,10473.7666,5018.93945,5460.57764,0,0,0,0,22.9289551,244.728394,153.330841,140.329391
8.00E+18,600,2358.23584,25027.7812,16163.2285,14516.415,363.003357,304.184479,270.452271,312.546722,3.38E-02,0.268757254,0.139591351,0.147375345,18.3986588,195.26384,126.103645,113.255379,3.11E-04,2.32E-03,1.18E-03,1.42E-03,232.375839,2683.25684,2625.68774,1847.10681,741.03186,8619.66309,4099.38135,4486.69189,0,0,0,0,22.8437634,241.645737,150.087433,138.192307
1.00E+19,600,2924.39429,30775.8418,19714.1816,17804.8047,345.389496,286.66983,252.827484,294.96228,4.18E-02,0.332016051,0.172224402,0.182024479,18.252615,192.087662,123.046227,111.128838,3.49E-04,2.53E-03,1.26E-03,1.55E-03,226.847595,2607.54883,2528.22681,1787.54102,637.07605,7548.71973,3583.36084,3923.052,0,0,0,0,22.764185,238.720734,147.030212,136.171707
2.00E+19,600,5671.41309,57412.9336,35381.1562,32821.832,292.730865,234.350693,200.411926,242.497818,8.02E-02,0.630891383,0.324911624,0.345341951,17.6990833,179.171661,110.415894,102.428871,4.86E-04,3.15E-03,1.42E-03,1.93E-03,191.664261,2281.521,2070.91968,1514.70166,797.09613,5729.47754,2359.74023,2962.10474,0,0,0,0,22.4175682,226.195099,133.57901,127.397224
4.00E+19,600,10897.1387,102126.539,58895.2773,57306.3164,244.015289,188.474564,154.745453,195.745117,0.150528863,1.14185166,0.583648145,0.625342906,17.0036469,159.355927,91.8988495,89.4194717,6.49E-04,3.63E-03,1.41E-03,2.20E-03,165.429245,1748.74646,1421.04675,1111.74084,303.932343,3182.68359,1482.05823,1656.22473,0,0,0,0,21.9397774,205.843842,113.046333,113.609985
6.00E+19,600,15879.0586,139885.688,76473.2578,77412.6641,218.040573,164.486786,131.18158,171.236313,0.213640645,1.58648813,0.811019182,0.870382607,16.5182133,145.516296,79.5514221,80.5286484,7.55E-04,3.78E-03,1.32E-03,2.27E-03,148.071426,1400.16943,1086.90857,878.383118,431.563507,4263.97852,1243.2478,1979.59668,0,0,0,0,21.6062737,192.27533,99.8845367,104.588715
8.00E+19,600,20788.1465,174069.422,90920.3125,95259.2891,199.581116,147.596085,115.312759,154.163315,0.275624424,2.01712108,1.0285219,1.10708916,16.2186756,135.806976,70.9349976,74.3202133,8.28E-04,3.79E-03,1.21E-03,2.26E-03,139.542816,1211.58362,903.00415,751.376892,224.026184,2132.08154,912.315125,1089.47424,0,0,0,0,21.4558392,183.052994,90.6443405,98.3843918
1.00E+20,600,25569.6504,204193.797,102101.938,110621.789,186.139511,136.24057,105.937988,142.77269,0.332948029,2.39166379,1.21134353,1.31198514,15.9593201,127.447739,63.7270164,69.044693,8.86E-04,3.79E-03,1.15E-03,2.25E-03,131.106888,1031.26941,727.630859,630.00238,204.567795,1825.79407,777.651917,936.004578,0,0,0,0,21.3194485,175.00322,82.8129196,93.0451965
1.00E+16,620,9.28243732,44.6300392,28.7231236,27.5451984,-272.862823,668.578735,697.942078,364.552643,5.60E-03,9.34E-03,4.21E-03,6.38E-03,19.3256054,207.795746,138.836197,121.985847,6.91E-07,1.99E-05,1.40E-05,3.66E-06,533.545776,2778.49438,3372.32422,2228.12134,60587.8359,449096.938,178345.828,229343.547,0,0,0,0,22.3283558,240.193085,152.379547,138.300339
2.00E+16,620,9.73274803,72.8303833,48.033596,43.5322418,214.685074,743.89624,732.092407,563.557922,5.42E-03,6.20E-03,2.83E-03,4.82E-03,19.2785873,207.19487,138.362518,121.611992,4.49E-07,4.03E-05,2.57E-05,1.38E-05,533.55896,2778.28467,3371.93066,2227.9248,31803.4355,249875.797,106273.164,129317.461,0,0,0,0,22.3234291,240.174118,152.352097,138.283218
4.00E+16,620,14.1354504,135.593262,90.1973114,79.9753418,582.741577,736.689636,708.273743,675.901611,3.76E-03,4.21E-03,2.02E-03,3.33E-03,19.2160072,206.467468,137.771515,121.151665,4.80E-06,7.36E-05,4.52E-05,3.65E-05,533.188843,2777.16357,3370.19238,2226.84839,25121.791,264543.781,74609.9922,121425.188,0,0,0,0,22.3184586,240.132538,152.308334,138.253113
6.00E+16,620,19.5437088,200.002625,133.247162,117.597832,677.364075,713.73468,681.551025,690.883301,2.62E-03,3.67E-03,1.85E-03,2.72E-03,19.1692448,205.949432,137.348984,120.822548,8.97E-06,1.02E-04,6.19E-05,5.61E-05,532.691589,2775.7207,3368.21094,2225.54102,17670.0215,134233.281,78114.5781,76672.625,0,0,0,0,22.3158531,240.09021,152.269928,138.225327
8.00E+16,620,25.3454762,264.980865,176.476654,155.600998,695.882263,692.164612,659.21759,682.421448,2.17E-03,4.02E-03,2.05E-03,2.74E-03,19.1199417,205.550323,136.975052,120.548439,1.23E-05,1.27E-04,7.67E-05,7.25E-05,240.344559,2774.87231,2796.80273,1937.33984,11935.2207,118500.484,54728.3945,61721.3633,0,0,0,0,22.3010464,240.056412,152.199219,138.185562
1.00E+17,620,31.2586784,329.996735,219.724838,193.66008,697.576782,674.52594,641.203552,671.102112,1.91E-03,4.51E-03,2.31E-03,2.91E-03,19.090992,205.209473,136.68721,120.329224,1.52E-05,1.50E-04,9.03E-05,8.72E-05,240.277847,2774.03296,2795.67432,1936.66174,12726.0439,102358.531,48014.6211,54366.4023,0,0,0,0,22.3001118,240.022858,152.164169,138.162369
2.00E+17,620,61.1634483,653.992615,434.876099,383.344086,667.165588,617.322327,583.545044,622.677673,1.64E-03,7.60E-03,3.94E-03,4.39E-03,18.9829979,203.906235,135.601212,119.496819,2.72E-05,2.49E-04,1.48E-04,1.49E-04,239.951935,2769.55298,2790.03687,1933.18066,8628.19336,85683.5234,39186.7109,44499.4805,0,0,0,0,22.2966862,239.862808,151.990753,138.050079
4.00E+17,620,120.921143,1296.04504,859.885071,758.950439,615.706848,558.900269,525.05072,566.552673,2.15E-03,1.44E-02,7.49E-03,8.00E-03,18.8422527,202.185104,134.146561,118.391304,4.58E-05,4.05E-04,2.37E-04,2.44E-04,239.284393,2760.8855,2778.78662,1926.31885,5995.42188,60388.6797,20931.1348,29105.0781,0,0,0,0,22.2870426,239.531601,151.639999,137.819534
6.00E+17,620,180.293488,1931.91711,1279.36865,1130.52649,582.83136,524.690735,490.8237,532.781921,2.90E-03,2.13E-02,1.11E-02,1.17E-02,18.7435303,200.947296,133.074188,117.588341,6.12E-05,5.32E-04,3.08E-04,3.21E-04,238.626129,2752.56055,2767.62354,1919.60352,7039.57031,47925.125,19695.3027,24886.666,0,0,0,0,22.2778091,239.199554,151.293137,137.590164
8.00E+17,620,239.319641,2562.79639,1694.38391,1498.83337,559.085327,500.453156,466.581177,508.706543,3.71E-03,2.81E-02,1.47E-02,1.55E-02,18.664978,199.934891,132.187027,116.928963,7.48E-05,6.42E-04,3.69E-04,3.88E-04,237.973038,2744.28149,2756.53589,1912.93018,4464.90674,49519.25,15917.5049,23300.5547,0,0,0,0,22.2686424,238.869629,150.948532,137.362259
1.00E+18,620,298.028168,3189.03052,2105.51538,1864.19141,540.519226,481.622253,447.802124,489.981201,4.53E-03,3.49E-02,1.82E-02,1.92E-02,18.5973358,199.03627,131.41156,116.348389,8.71E-05,7.40E-04,4.22E-04,4.48E-04,237.311859,2735.74902,2745.5293,1906.19666,3742.89331,42214.1133,132536.719,59497.9062,0,0,0,0,22.2591991,238.543213,150.605392,137.135925
2.00E+18,620,588.345947,6270.00049,4114.21533,3657.52075,482.854492,423.558075,389.779755,432.064117,8.72E-03,6.86E-02,3.58E-02,3.77E-02,18.3598175,195.669525,128.393494,114.140953,1.37E-04,1.12E-03,6.25E-04,6.83E-04,234.141769,2694.96777,2691.58521,1873.56494,2256.23999,20651.8105,13895.6123,12267.8877,0,0,0,0,22.2144222,236.941315,148.925949,136.027222
4.00E+18,620,1157.96497,12238.0117,7949.44824,7115.14209,425.616943,366.213776,332.413544,374.748077,1.70E-02,0.134318873,6.99E-02,7.38E-02,18.0683746,190.958725,124.04113,111.022743,2.10E-04,1.64E-03,8.78E-04,9.99E-04,228.160995,2616.94067,2588.88745,1811.32971,1200.76428,17014.8242,7465.30762,8560.29785,0,0,0,0,22.1298676,233.893784,145.722687,133.915451
6.00E+18,620,1717.63,18003.3359,11590.8428,10437.2695,392.56076,333.216827,299.349976,341.709198,2.52E-02,0.198419765,0.103170082,0.108930685,17.8675652,187.279785,120.573807,108.573723,2.65E-04,2.00E-03,1.04E-03,1.22E-03,222.613449,2543.14917,2492.69019,1752.81775,949.86853,11157.3506,5055.1001,5720.77295,0,0,0,0,22.0506668,231.011612,142.708374,131.923553
8.00E+18,620,2269.94678,23598.9512,15067.8281,13645.5752,369.427002,310.181732,276.225372,318.611359,3.33E-02,0.261299342,0.135684341,0.143413082,17.7098064,184.116226,117.557419,106.461151,3.10E-04,2.27E-03,1.15E-03,1.39E-03,217.461685,2473.22632,2402.39038,1697.69275,815.883179,10107.4414,4187.24902,5036.85791,0,0,0,0,21.9768162,228.283875,139.864456,130.041718
1.00E+19,620,2815.80005,29039.625,18397.498,16750.9746,351.664459,292.538513,258.515259,300.906097,4.12E-02,0.322600245,0.167389944,0.177047729,17.5748043,181.251022,114.82811,104.551308,3.48E-04,2.49E-03,1.23E-03,1.52E-03,212.648193,2406.67773,2317.46484,1645.59705,769.74762,11939.4229,3908.34766,5539.17334,0,0,0,0,21.9069729,225.70105,137.172302,128.260117
2.00E+19,620,5469.30371,54348.8359,33169.4844,30995.875,298.516479,239.817825,205.812714,248.048996,7.90E-02,0.614300549,0.316783547,0.336696386,17.068346,169.60936,103.513809,96.7305069,4.87E-04,3.13E-03,1.41E-03,1.91E-03,181.189117,2118.71582,1913.60999,1404.505,433.285217,4707.57227,2223.82666,2454.89478,0,0,0,0,21.6015759,214.542511,125.219864,120.454651
4.00E+19,620,10529.46,97118.8516,55580.7656,54409.6914,249.098694,193.375824,159.773438,200.749313,0.148578793,1.11607218,0.572029054,0.612226665,16.4299278,151.542053,86.7269592,84.8996506,6.53E-04,3.63E-03,1.42E-03,2.19E-03,157.557495,1638.55774,1326.87854,1040.99792,310.7453,3163.49756,1455.16443,1643.13574,0,0,0,0,21.1722908,196.041428,106.641304,107.951668
6.00E+19,620,15359.1357,133430.734,72521.9141,73770.5938,222.62294,168.986145,135.943665,175.850906,0.211149946,1.5538342,0.797141373,0.854041815,15.9773636,138.801514,75.4410248,76.7399673,7.61E-04,3.81E-03,1.34E-03,2.28E-03,141.643417,1319.604,1022.10028,827.782532,258.652191,2537.73779,1097.16052,1297.8501,0,0,0,0,20.8657169,183.587311,94.6424255,99.6984863
8.00E+19,620,20122.918,166452.062,86567.5859,91047.5234,203.739578,151.748459,119.845802,158.444611,0.272229165,1.97595799,1.01208389,1.08675706,15.6996708,129.864014,67.5390472,71.0342484,8.35E-04,3.83E-03,1.24E-03,2.29E-03,133.841766,1147.31348,854.35553,711.836914,226.223526,2103.39551,881.91156,1070.51025,0,0,0,0,20.7281723,175.119553,86.1944046,94.0140381
1.00E+20,620,24762.502,195623.766,97513.125,105966.461,189.989746,140.12886,110.304352,146.807648,0.328865111,2.34462523,1.19317651,1.28888893,15.4555387,122.098755,60.8629036,66.139061,8.94E-04,3.84E-03,1.19E-03,2.28E-03,125.962181,979.399536,690.876526,598.746094,206.060181,1816.15002,769.265259,930.491882,0,0,0,0,20.6007462,167.66684,78.9657898,89.0777893
1.00E+16,640,13.3390818,49.8756828,31.2016449,31.4721375,-441.500031,582.146973,631.575867,257.407593,6.97E-03,1.41E-02,6.51E-03,9.19E-03,18.541502,195.146271,128.746872,114.144875,2.60E-06,1.69E-05,1.24E-05,2.09E-06,481.368774,2550.99146,3050.19678,2027.51904,63117.2852,608229.062,193701.125,288349.156,0,0,0,0,21.4787865,226.483368,141.552765,129.838303
2.00E+16,640,12.3145199,73.7380753,47.6077423,44.5534477,-34.5725555,699.55603,700.936707,455.306732,7.59E-03,9.98E-03,4.59E-03,7.39E-03,18.5020847,194.631866,128.324905,113.819618,1.47E-08,3.61E-05,2.34E-05,9.24E-06,481.455811,2551.29907,3050.02612,2027.59375,36062.8047,275377.5,109253.25,140231.188,0,0,0,0,21.4757633,226.476974,141.534821,129.829178
4.00E+16,640,15.2492685,130.387604,85.3877792,77.0082169,425.532257,725.280396,701.639526,617.48407,6.18E-03,6.59E-03,3.10E-03,5.29E-03,18.4455223,193.945694,127.783463,113.391563,2.76E-06,6.86E-05,4.20E-05,2.94E-05,481.258514,2550.42212,3048.77393,2026.81824,28315.3281,203294.938,74306.375,101972.211,0,0,0,0,21.4720993,226.448914,141.497635,129.806213
6.00E+16,640,19.9851265,190.019318,124.799461,111.601295,584.904053,711.173828,681.43512,659.170959,4.77E-03,5.42E-03,2.63E-03,4.27E-03,18.4043789,193.486603,127.40696,113.099312,6.84E-06,9.61E-05,5.80E-05,4.85E-05,480.915375,2549.56323,3047.25293,2025.91052,20919.4238,141278.125,81448.4453,81215.3359,0,0,0,0,21.468708,226.40657,141.462219,129.77916
8.00E+16,640,25.1297398,250.313614,164.580643,146.674667,651.458557,694.934021,662.488892,669.627136,3.63E-03,4.86E-03,2.47E-03,3.65E-03,18.3689213,193.104797,127.09893,112.857552,1.07E-05,1.21E-04,7.22E-05,6.58E-05,480.493744,2548.29883,3045.56079,2024.78455,13156.8945,128368.672,55085.4258,65536.9922,0,0,0,0,21.4664249,226.369843,141.428879,129.755051
1.00E+17,640,30.6311283,311.099426,204.502075,182.07756,670.517456,678.511902,645.494446,664.841248,3.11E-03,5.13E-03,2.62E-03,3.62E-03,18.3277149,192.773178,126.80513,112.635338,1.38E-05,1.43E-04,8.52E-05,8.05E-05,223.670944,2547.22217,2543.59937,1771.49744,11970.6777,96581,47838.7812,52130.1562,0,0,0,0,21.4531593,226.34375,141.365646,129.72084
2.00E+17,640,59.0506172,615.170898,403.923035,359.3815,664.930054,623.062439,589.164856,625.719055,2.26E-03,7.75E-03,4.02E-03,4.67E-03,18.2302151,191.630249,125.846306,111.902252,2.61E-05,2.39E-04,1.40E-04,1.41E-04,223.386154,2543.57397,2538.74707,1768.56897,8005.13574,84861.7969,34481.5586,42449.4961,0,0,0,0,21.4491577,226.197968,141.213745,129.620285
4.00E+17,640,116.32682,1218.79297,798.605347,711.241699,620.101929,565.026978,530.97998,572.036316,2.44E-03,1.41E-02,7.36E-03,7.97E-03,18.1020985,190.090942,124.561005,110.918007,4.47E-05,3.89E-04,2.25E-04,2.33E-04,222.803467,2535.95215,2529.07812,1762.61133,5813.08984,54424.8164,20720.5801,26986.1621,0,0,0,0,21.4407806,225.908676,140.909897,129.419785
6.00E+17,640,173.366135,1817.11597,1188.50989,1059.66394,588.452271,530.869629,496.790131,538.704041,3.07E-03,2.07E-02,1.08E-02,1.15E-02,18.0125923,188.987411,123.612167,110.204063,6.00E-05,5.12E-04,2.93E-04,3.08E-04,222.240021,2528.70581,2519.46094,1756.80225,37573.3086,77148.7266,25793.2773,46838.4375,0,0,0,0,21.4328442,225.619507,140.608673,129.220337
8.00E+17,640,230.100571,2410.67627,1574.44897,1405.0752,565.088379,506.560638,472.537354,514.728821,3.80E-03,2.73E-02,1.43E-02,1.51E-02,17.9399605,188.056778,122.824013,109.606911,7.35E-05,6.19E-04,3.52E-04,3.72E-04,221.674042,2521.16821,2509.92358,1750.92188,4010.61328,36824.1953,14634.3428,18489.7168,0,0,0,0,21.424696,225.338608,140.30864,129.023987
1.00E+18,640,286.593109,3000.70508,1956.99438,1748.09753,546.745239,487.787079,453.761139,496.097809,4.58E-03,3.39E-02,1.77E-02,1.87E-02,17.8799286,187.275635,122.137894,109.097816,8.57E-05,7.14E-04,4.03E-04,4.30E-04,221.118866,2513.99683,2500.42822,1745.18127,4413.70752,38978.3516,13178.1406,18856.7324,0,0,0,0,21.4168663,225.052856,140.011017,128.82692
2.00E+18,640,566.058655,5904.57666,3827.9375,3432.85742,489.263062,429.663788,395.678253,438.201691,8.64E-03,6.66E-02,3.47E-02,3.66E-02,17.6633759,184.264008,119.458557,107.128639,1.36E-04,1.09E-03,5.99E-04,6.59E-04,218.395126,2478.37231,2453.82495,1716.86414,5234.07275,22613.8027,18482.6426,15443.5049,0,0,0,0,21.3784561,223.672699,138.548981,127.866707
4.00E+18,640,1114.93176,11538.7861,7407.67578,6687.13135,431.953674,372.226044,338.225494,380.801727,1.68E-02,0.130519867,6.80E-02,7.18E-02,17.3966713,180.047791,115.587212,104.343895,2.08E-04,1.60E-03,8.47E-04,9.70E-04,213.24498,2410.34692,2364.97778,1662.85645,1314.63721,16836.1992,6811.68994,8320.8418,0,0,0,0,21.3051071,220.993423,135.751984,126.016838
6.00E+18,640,1654.65039,16990.2676,10814.1787,9819.69922,398.776001,339.113251,305.074799,347.654694,2.48E-02,0.192819983,0.1003014,0.105975188,17.2123203,176.74115,112.494453,102.149315,2.63E-04,1.95E-03,1.01E-03,1.19E-03,208.441147,2345.69873,2281.41968,1611.85315,1102.68347,14670.7939,5460.49512,7077.99072,0,0,0,0,21.2359943,218.453186,133.108322,124.265831
