Carrier Concentration,Temperature,Conducitivty x,Conducitivty y,Conducitivty z,Conducitivty ave,Seebeck x,Seebeck y,Seebeck z,Seebeck ave,Kele x,Kele y,Kele z,Kele ave,Mobility x,Mobility y,Mobility z,Mobility ave,PF x,PF y,PF z,PF ave,ADP,ADP,ADP,ADP,IMP,IMP,IMP,IMP,PIE,PIE,PIE,PIE,POP,POP,POP,POP
8.00E+16,660,199.933136,158.405182,68.9983978,142.445572,-757.712219,-690.136414,-723.211182,-723.686584,2.81E-03,5.33E-03,3.17E-03,3.77E-03,153.659073,120.527718,52.2706757,108.819153,1.15E-04,7.54E-05,3.61E-05,7.46E-05,1468.51697,5629.75049,617.657959,2571.97534,297214.312,70192.5469,32480.7402,133295.875,0,0,0,0,191.32991,135.102173,64.539566,130.323868
1.00E+17,660,248.461945,195.988419,85.2845612,176.578308,-739.601074,-678.484619,-714.229797,-710.77179,3.29E-03,4.97E-03,2.95E-03,3.73E-03,153.582245,120.361206,52.226944,108.723473,1.36E-04,9.02E-05,4.35E-05,8.92E-05,1468.36987,5626.93896,617.561279,2570.95679,256530.828,60921.8516,28709.3926,115387.367,0,0,0,0,191.331543,135.089386,64.5382385,130.319717
2.00E+17,660,492.121124,385.22998,167.550415,348.300507,-681.293945,-629.53772,-668.780396,-659.870667,5.92E-03,5.26E-03,3.08E-03,4.76E-03,153.204147,119.732788,52.0393219,108.325417,2.28E-04,1.53E-04,7.49E-05,1.52E-04,1467.20862,5612.75439,616.98175,2565.64819,164064.469,40375.9922,20518.3594,74986.2734,0,0,0,0,191.409637,135.017593,64.5202866,130.315842
4.00E+17,660,979.495605,762.968445,332.462585,691.642273,-622.222046,-573.078674,-613.096191,-602.799011,1.15E-02,8.19E-03,4.76E-03,8.16E-03,152.744812,118.930321,51.814579,107.829903,3.79E-04,2.51E-04,1.25E-04,2.51E-04,1465.72339,5584.58789,616.007751,2555.4397,101311.633,28996.5605,13812.8682,48040.3555,0,0,0,0,191.426056,134.889023,64.5069046,130.273987
6.00E+17,660,1464.5918,1137.9823,496.536407,1033.03687,-587.388855,-539.031311,-578.984497,-568.468201,1.71E-02,1.15E-02,6.69E-03,1.18E-02,152.313065,118.325523,51.6250725,107.421211,5.05E-04,3.31E-04,1.66E-04,3.34E-04,1463.94458,5556.56396,614.952393,2545.15356,76172.4531,23800.0312,10793.9951,36922.1602,0,0,0,0,191.463058,134.753113,64.4811401,130.232437
8.00E+17,660,1948.39514,1510.80444,660.107178,1373.10217,-562.836426,-514.79657,-554.738037,-544.123718,2.27E-02,1.50E-02,8.72E-03,1.55E-02,151.988403,117.8414,51.4855537,107.105125,6.17E-04,4.00E-04,2.03E-04,4.07E-04,1462.46252,5528.81738,613.983521,2535.08765,61561.4062,19783.4746,9164.04004,30169.6406,0,0,0,0,191.479248,134.625687,64.4678955,130.190933
1.00E+18,660,2430.65747,1881.57776,823.097229,1711.77747,-543.814514,-495.974213,-535.891052,-525.226562,2.83E-02,1.86E-02,1.08E-02,1.92E-02,151.694931,117.419815,51.3639526,106.826233,7.19E-04,4.63E-04,2.36E-04,4.72E-04,1460.98279,5501.28857,613.017639,2525.09644,52068.7656,16296.2607,8148.69482,25504.5723,0,0,0,0,191.495331,134.498871,64.4547501,130.149643
2.00E+18,660,4821.02637,3709.92017,1630.4585,3387.13477,-484.751709,-437.508209,-477.206116,-466.488678,5.58E-02,3.61E-02,2.10E-02,3.76E-02,150.448761,115.772858,50.8802299,105.700615,1.13E-03,7.10E-04,3.71E-04,7.37E-04,1453.39636,5366.81543,608.16626,2476.12598,30713.4492,10325.9277,5234.79736,15424.7236,0,0,0,0,191.585403,133.87088,64.3868179,129.947708
4.00E+18,660,9528.45898,7269.64307,3218.57983,6672.22705,-426.128113,-379.409851,-418.874298,-408.137421,0.110123068,7.07E-02,4.12E-02,7.40E-02,148.679016,113.432732,50.2214088,104.111053,1.73E-03,1.05E-03,5.65E-04,1.11E-03,1438.68018,5113.22363,598.763,2383.55566,17907.3184,6748.20166,3451.67773,9369.06543,0,0,0,0,191.744598,132.661362,64.2577744,129.554581
6.00E+18,660,14165.5381,10727.5391,4780.38086,9891.15332,-392.033173,-345.722992,-385.03241,-374.262848,0.163516328,0.104676589,6.11E-02,0.109751582,147.356842,111.592903,49.7277336,102.892487,2.18E-03,1.28E-03,7.09E-04,1.39E-03,1424.22009,4878.42725,589.664124,2297.43726,13081.3057,5190.90234,2713.17798,6995.12842,0,0,0,0,191.901657,131.510483,64.1401138,129.184082
8.00E+18,660,18751.4512,14099.8555,6321.24414,13057.5156,-367.954956,-322.012115,-361.199982,-350.389008,0.216338187,0.137975693,8.07E-02,0.144992843,146.296478,110.005203,49.3174934,101.87307,2.54E-03,1.46E-03,8.25E-04,1.60E-03,1410.04224,4660.65479,580.845642,2217.18091,10499.6455,4404.60938,2287.4834,5730.57959,0,0,0,0,192.042236,130.410095,64.0328293,128.828384
1.00E+19,660,23299.7656,17397.3301,7845.28418,16180.793,-349.420654,-303.797546,-342.924164,-332.047455,0.269390285,0.170982793,0.100284494,0.180219188,145.425568,108.585426,48.9663277,100.992439,2.84E-03,1.61E-03,9.23E-04,1.78E-03,1396.19556,4458.36621,572.319031,2142.29346,8853.9248,3793.58569,2013.66089,4887.05713,0,0,0,0,192.160828,129.355743,63.9322777,128.482956
2.00E+19,660,45596.5234,32838.7812,15252.9688,31229.4238,-292.231995,-248.934387,-287.111328,-276.09256,0.530144274,0.327173084,0.195721194,0.351012826,142.295517,102.481743,47.6007538,97.4593277,3.89E-03,2.03E-03,1.26E-03,2.38E-03,1318.81299,1881.40295,533.15387,1244.45654,5357.26416,2563.37402,1362.79565,3094.47778,0,0,0,0,192.647751,124.350128,63.5162163,126.83802
4.00E+19,660,88578.1094,60366.5898,29298.6621,59414.4531,-236.372772,-195.925934,-233.838608,-222.045776,1.04131627,0.620054901,0.378581464,0.679984272,138.215256,94.1946487,45.7169609,92.7089539,4.95E-03,2.32E-03,1.60E-03,2.93E-03,1205.34766,1597.9137,468.916595,1090.72595,3406.927,1689.20801,955.775024,2017.30322,0,0,0,0,193.161636,117.072174,62.9886322,124.407494
6.00E+19,660,129675.406,83992.3359,42485.3438,85384.3672,-204.987091,-167.769379,-205.031204,-192.595886,1.53816819,0.877814412,0.549027979,0.988336861,134.895035,87.3731537,44.1954422,88.8212051,5.45E-03,2.36E-03,1.79E-03,3.17E-03,1101.50012,1317.30688,406.090546,941.632568,2689.93506,1351.58313,787.633606,1609.71729,0,0,0,0,193.250549,110.672783,62.5535316,122.158958
8.00E+19,660,169065.875,105446.406,55200.2188,109904.164,-183.634155,-147.912323,-185.111679,-172.219376,2.02538133,1.12829769,0.717056692,1.29024518,131.903275,82.2680893,43.0665817,85.7459793,5.70E-03,2.31E-03,1.89E-03,3.26E-03,1014.83435,1165.87378,368.841095,849.84967,2299.80981,1156.00391,689.758118,1381.8573,0,0,0,0,193.121857,106.112122,62.4560509,120.563347
1.00E+20,660,206731.062,124629.086,67380.9297,132913.703,-167.804703,-133.465057,-170.47377,-157.247849,2.49395633,1.35853219,0.876816332,1.57643497,129.031387,77.7873535,42.0558662,82.9581985,5.82E-03,2.22E-03,1.96E-03,3.29E-03,934.339111,1031.3103,335.104492,766.917969,2050.42456,1025.79016,625.59845,1233.93774,0,0,0,0,192.759399,102.039635,62.3831024,119.060707
1.00E+16,680,47.4853859,59.6364326,31.2346554,46.118824,-795.169739,-117.023827,9.56945419,-300.874695,5.98E-03,3.05E-02,1.66E-02,1.77E-02,148.561325,115.074104,50.4954071,104.710289,3.00E-05,8.17E-07,2.86E-09,4.17E-06,1383.93445,5104.72168,578.12085,2355.59253,1570528.88,361557.438,157759.062,696615.062,0,0,0,0,185.427872,128.233994,62.4198494,125.360573
2.00E+16,680,64.4746323,66.2213211,32.6761475,54.4573669,-811.530029,-346.394806,-245.155777,-467.693512,4.72E-03,2.74E-02,1.58E-02,1.60E-02,148.343918,114.788147,50.3889122,104.506996,4.25E-05,7.95E-06,1.96E-06,1.19E-05,1383.12341,5116.98633,577.812683,2359.30737,840209.312,200429.172,87952.0312,376196.844,0,0,0,0,185.385468,128.211548,62.4008446,125.332619
4.00E+16,680,105.066635,90.9087448,42.0910263,79.3554688,-799.42926,-566.032654,-527.978577,-631.14679,3.61E-03,2.01E-02,1.24E-02,1.20E-02,148.10231,114.403107,50.2600632,104.255165,6.71E-05,2.91E-05,1.17E-05,3.16E-05,1382.30151,5114.6416,577.474854,2358.1394,488872.344,112860.883,51508.6289,217747.297,0,0,0,0,185.351837,128.191559,62.3824768,125.308624
6.00E+16,680,149.221725,121.860229,55.0603714,108.714111,-777.748352,-634.165527,-630.370422,-680.761414,3.36E-03,1.52E-02,9.58E-03,9.37E-03,147.885406,114.140945,50.1649704,104.063782,9.03E-05,4.90E-05,2.19E-05,5.04E-05,1381.302,5112.1792,577.178345,2356.88647,374298.156,85904.1172,39863.0547,166688.453,0,0,0,0,185.435379,128.174194,62.3706551,125.326744
8.00E+16,680,194.767624,154.986145,69.2792358,139.677673,-758.384827,-656.064331,-669.890442,-694.779846,3.44E-03,1.18E-02,7.58E-03,7.61E-03,147.783539,113.952682,50.1108856,103.949036,1.12E-04,6.67E-05,3.11E-05,6.74E-05,1380.9812,5109.76709,577.032043,2355.92676,308785.781,70860.2031,33377.6641,137674.547,0,0,0,0,185.439774,128.164001,62.370533,125.324768
1.00E+17,680,240.77063,187.701599,82.9453888,170.472534,-742.215637,-673.002991,-706.246704,-707.15509,3.53E-03,6.97E-03,4.12E-03,4.87E-03,147.661499,113.785522,50.0540619,103.833702,1.33E-04,8.50E-05,4.14E-05,8.52E-05,1380.54358,5107.29395,576.847229,2354.89478,265715.031,61274.5547,29425.6582,118805.086,0,0,0,0,185.409607,128.143539,62.3591347,125.3041
2.00E+17,680,474.136627,365.464172,161.198441,333.599762,-685.029968,-631.599976,-670.420959,-662.350281,5.97E-03,6.19E-03,3.65E-03,5.27E-03,147.307266,113.211403,49.8778458,103.465508,2.22E-04,1.46E-04,7.25E-05,1.46E-04,1379.53223,5095.18799,576.3172,2350.34595,168281.016,40315.7227,21234.8008,76610.5078,0,0,0,0,185.438538,128.077606,62.3389778,125.285042
4.00E+17,680,942.032776,722.144958,318.902252,661.026672,-626.045837,-577.033386,-617.084229,-606.72113,1.13E-02,8.43E-03,4.95E-03,8.24E-03,146.828278,112.473877,49.6548882,102.98568,3.69E-04,2.40E-04,1.21E-04,2.43E-04,1377.91833,5071.04736,575.368896,2341.44507,104411.523,29434.4805,14247.9355,49364.6445,0,0,0,0,185.464188,127.959908,62.3233299,125.249146
6.00E+17,680,1408.87488,1077.00647,476.314087,987.398438,-591.458435,-543.394409,-583.622986,-572.825256,1.68E-02,1.15E-02,6.78E-03,1.17E-02,146.48558,111.94368,49.5017052,102.643654,4.93E-04,3.18E-04,1.62E-04,3.24E-04,1376.56042,5047.11035,574.499451,2332.72339,77983.875,25370.7949,11036.7422,38130.4727,0,0,0,0,185.477417,127.846397,62.3118019,125.211876
8.00E+17,680,1874.24854,1429.87952,633.189148,1312.43909,-566.916199,-519.268005,-559.525818,-548.570007,2.24E-02,1.48E-02,8.72E-03,1.53E-02,146.185898,111.505959,49.3743629,102.355408,6.02E-04,3.86E-04,1.98E-04,3.95E-04,1375.20422,5023.34521,573.632324,2324.06055,63025.1172,20105.8379,9367.89453,30832.9473,0,0,0,0,185.490524,127.733376,62.3003426,125.174751
1.00E+18,680,2337.53589,1780.75537,789.281311,1635.85742,-547.739746,-500.432343,-540.561218,-529.57782,2.77E-02,1.82E-02,1.07E-02,1.88E-02,145.87149,111.113358,49.246418,102.077095,7.01E-04,4.46E-04,2.31E-04,4.59E-04,1373.65149,4999.71387,572.701477,2315.35571,53522.8438,16307.7402,9960.28809,26596.959,0,0,0,0,185.514862,127.615723,62.2815323,125.137367
2.00E+18,680,4637.68115,3512.99536,1564.06384,3238.24683,-488.690369,-442.008423,-481.96582,-470.888184,5.48E-02,3.51E-02,2.06E-02,3.68E-02,144.724228,109.623978,48.8065147,101.051575,1.11E-03,6.86E-04,3.63E-04,7.18E-04,1366.73438,4884.34814,568.371704,2273.15137,31554.127,10297.7764,5320.61768,15724.1729,0,0,0,0,185.599518,127.059906,62.2222214,124.960548
4.00E+18,680,9169.71191,6889.18213,3089.35278,6382.74951,-430.06189,-383.863464,-423.645996,-412.523773,0.108175397,6.86E-02,4.04E-02,7.24E-02,143.080536,107.495293,48.2045631,99.5934677,1.70E-03,1.02E-03,5.54E-04,1.09E-03,1353.29553,4666.09717,559.955872,2193.11621,18376.416,6755.82129,3501.78418,9544.6748,0,0,0,0,185.733688,125.986099,62.1156616,124.611816
6.00E+18,680,13635.876,10172.3545,4590.2583,9466.16309,-395.980072,-350.132141,-389.776855,-378.629669,0.160816073,0.10156098,6.00E-02,0.107446663,141.846725,105.81723,47.7497978,98.4712524,2.14E-03,1.25E-03,6.97E-04,1.36E-03,1340.10022,4463.21973,551.790527,2118.37012,13392.8477,5169.42285,2752.73193,7105.00049,0,0,0,0,185.853592,124.959091,62.0150986,124.275932
8.00E+18,680,18055.2207,13377.7559,6072.50781,12501.8281,-371.970886,-326.410614,-365.990814,-354.790771,0.213376507,0.134115115,7.94E-02,0.14230822,140.86441,104.371277,47.3767776,97.5374832,2.50E-03,1.43E-03,8.13E-04,1.57E-03,1327.19934,4274.354,543.889771,2048.48096,10715.8408,4532.20947,2313.19116,5853.74756,0,0,0,0,185.956421,123.97261,61.921154,123.95005
1.00E+19,680,22433.2598,16513.1133,7537.57227,15494.6484,-353.349182,-308.124023,-347.609802,-336.360992,0.265047908,0.166034803,9.86E-02,0.17654568,140.017151,103.06646,47.0456772,96.7097702,2.80E-03,1.57E-03,9.11E-04,1.75E-03,1314.4198,4098.23779,536.190613,1982.94934,9043.39648,3771.4707,2057.49707,4957.45459,0,0,0,0,186.060516,123.024475,61.8335838,123.639526
2.00E+19,680,43901.9844,31226.6953,14667.7422,29932.1406,-296.102173,-253.057053,-291.634857,-280.264679,0.521275163,0.318091363,0.19243966,0.3439354,137.007263,97.4507904,45.7743874,93.41082,3.85E-03,2.00E-03,1.25E-03,2.35E-03,1243.3219,1757.96448,500.808167,1167.36487,5448.00977,2518.25952,1371.97839,3112.74927,0,0,0,0,186.442596,118.480957,61.4631805,122.128906
4.00E+19,680,85273.8359,57539.3711,28204.4414,57005.8789,-240.165924,-199.777145,-238.100983,-226.014694,1.02374423,0.604026377,0.372543573,0.666771412,133.059341,89.7831116,44.0095634,88.950676,4.92E-03,2.30E-03,1.60E-03,2.91E-03,1138.7572,1500.75439,442.31955,1027.2771,3441.87256,1687.02515,962.132629,2030.34338,0,0,0,0,186.805099,111.801483,60.984642,119.863739
6.00E+19,680,124825.969,80180.5547,40922.0898,81976.2109,-208.677307,-171.410309,-209.070526,-196.386047,1.51176667,0.855732679,0.540330648,0.969276667,129.850388,83.4079361,42.5692635,85.2758636,5.44E-03,2.36E-03,1.79E-03,3.16E-03,1042.74792,1241.41052,384.224426,889.460938,2707.60815,1336.05469,788.33783,1610.66687,0,0,0,0,186.788879,105.829338,60.5642853,117.727501
8.00E+19,680,162736.156,100788.117,53187.7734,105570.688,-187.190384,-151.37355,-188.938354,-175.834106,1.98881817,1.10060573,0.705293417,1.26490581,126.964905,78.6337433,41.4964943,82.3650436,5.70E-03,2.31E-03,1.90E-03,3.26E-03,962.520996,1101.98547,349.830139,804.778809,2308.80518,1146.44336,689.691833,1381.64685,0,0,0,0,186.583817,101.572945,60.4574471,116.204742
1.00E+20,680,198982.578,119238.539,64934.1016,127718.406,-171.198318,-136.770813,-174.079346,-160.682816,2.44470549,1.32510126,0.860905945,1.543571,124.195152,74.4228363,40.5286789,79.7155533,5.83E-03,2.23E-03,1.97E-03,3.30E-03,887.637207,977.205933,318.460724,727.768005,2057.47803,1020.28583,625.467712,1234.41052,0,0,0,0,186.182648,97.7554626,60.3691139,114.769073
1.00E+16,700,56.180912,74.3151627,39.5877533,56.6946106,-766.705017,-45.6194649,67.8184586,-248.168655,8.13E-03,3.83E-02,2.06E-02,2.23E-02,142.910522,108.886276,48.431076,100.075958,3.30E-05,1.55E-07,1.82E-07,3.49E-06,1302.68872,4656.30713,540.74353,2166.57983,1764291.12,404087.281,184744.656,784374.438,0,0,0,0,179.672409,121.79155,60.3670807,120.610352
2.00E+16,700,71.2420883,78.3696747,39.8480453,63.1532707,-787.72345,-237.146118,-134.491379,-386.453644,6.70E-03,3.62E-02,2.03E-02,2.11E-02,142.7267,108.663063,48.335392,99.9083862,4.42E-05,4.41E-06,7.21E-07,9.43E-06,1302.00989,4655.36865,540.465027,2165.94775,931815.875,228038.312,97521.9062,419125.375,0,0,0,0,179.631027,121.775787,60.3462601,120.584351
4.00E+16,700,107.713196,97.3557129,46.5341988,83.8676987,-788.429077,-474.5784,-418.625854,-560.544434,5.09E-03,2.92E-02,1.74E-02,1.72E-02,142.462524,108.283463,48.2154007,99.653801,6.70E-05,2.19E-05,8.16E-06,2.64E-05,1300.91016,4653.45996,540.159363,2164.84302,525549.75,135583.812,56140.293,239091.297,0,0,0,0,179.709656,121.756233,60.3291779,120.598351
6.00E+16,700,148.493378,123.77578,57.4100151,109.893059,-773.506653,-575.713501,-555.604736,-634.94165,4.44E-03,2.30E-02,1.42E-02,1.39E-02,142.256714,108.029831,48.1199036,99.468811,8.88E-05,4.10E-05,1.77E-05,4.43E-05,1300.10437,4651.39014,539.878357,2163.79102,391300.938,87771.6094,41677.0039,173583.188,0,0,0,0,179.733017,121.736099,60.3114433,120.593513
8.00E+16,700,191.257462,153.45874,70.1613541,138.292511,-757.295166,-617.285034,-618.1026,-664.2276,4.30E-03,1.87E-02,1.17E-02,1.16E-02,142.164948,107.854675,48.0703087,99.3633118,1.10E-04,5.85E-05,2.68E-05,6.10E-05,1299.8385,4649.36523,539.754761,2162.98608,319991.312,71892.5078,34478.043,142120.609,0,0,0,0,179.739944,121.728233,60.3124542,120.593544
1.00E+17,700,234.944305,184.6633,83.7653809,167.791,-742.38855,-634.352661,-647.829163,-674.85675,4.39E-03,1.56E-02,9.91E-03,9.96E-03,142.084381,107.709358,48.028141,99.2739563,1.29E-04,7.43E-05,3.52E-05,7.64E-05,1299.60339,4647.31201,539.640747,2162.1853,274151.188,61791.6094,30225.4941,122056.102,0,0,0,0,179.742111,121.718719,60.3118477,120.590889
2.00E+17,700,457.662018,347.917297,155.618683,320.399323,-688.41095,-631.835815,-669.901428,-663.382751,6.11E-03,7.71E-03,4.55E-03,6.12E-03,141.701706,107.169678,47.8495064,98.9069595,2.17E-04,1.39E-04,6.98E-05,1.41E-04,1298.36353,4636.87158,539.054016,2158.09644,172262.359,40282.4336,22100.291,78215.0312,0,0,0,0,179.731567,121.655228,60.2924385,120.559746
4.00E+17,700,907.095703,684.772339,306.465302,632.777771,-629.914185,-580.492126,-620.57373,-610.32666,1.13E-02,9.03E-03,5.34E-03,8.55E-03,141.260254,106.501343,47.6427116,98.4681015,3.60E-04,2.31E-04,1.18E-04,2.36E-04,1296.89539,4616.16357,538.198303,2150.41919,106681.203,29716.4453,14734.3477,50377.332,0,0,0,0,179.754272,121.548065,60.273838,120.525391
6.00E+17,700,1356.09631,1020.67737,457.402222,944.725281,-595.407776,-547.438843,-587.852905,-576.899841,1.67E-02,1.18E-02,6.98E-03,1.18E-02,140.943573,106.021484,47.5026283,98.1558914,4.81E-04,3.06E-04,1.58E-04,3.14E-04,1295.65173,4595.60059,537.418762,2142.89038,79693.5,38467.8555,11651.4219,43270.9258,0,0,0,0,179.764816,121.447044,60.2638016,120.491882
8.00E+17,700,1803.33276,1354.83459,607.764954,1255.31079,-570.73584,-523.470459,-563.874817,-552.693665,2.20E-02,1.48E-02,8.76E-03,1.52E-02,140.624191,105.616539,47.3733063,97.8713379,5.87E-04,3.71E-04,1.93E-04,3.83E-04,1294.20801,4575.1416,536.589417,2135.31299,64697.3555,21131.5664,9612.55664,31813.8262,0,0,0,0,179.798492,121.345383,60.2498817,120.464577
1.00E+18,700,2249.74121,1687.5061,757.821472,1565.02295,-551.721924,-504.774109,-545.19751,-533.897888,2.73E-02,1.80E-02,1.07E-02,1.87E-02,140.37326,105.270905,47.2715149,97.6385574,6.85E-04,4.30E-04,2.25E-04,4.46E-04,1292.96704,4554.85352,535.813599,2127.87793,54759.7578,16389.3203,8289.58594,26479.5547,0,0,0,0,179.808884,121.245132,60.2399483,120.431328
2.00E+18,700,4464.39941,3330.23242,1502.01929,3098.88379,-492.68103,-446.420776,-486.726135,-475.27597,5.40E-02,3.42E-02,2.04E-02,3.62E-02,139.311966,103.914909,46.8674622,96.6981125,1.08E-03,6.64E-04,3.56E-04,7.00E-04,1286.65344,4455.50049,531.92572,2091.35986,32254.0273,10260.7979,5402.59033,15972.4717,0,0,0,0,179.875015,120.749748,60.1912003,120.27198
4.00E+18,700,8830.01953,6535.50391,2968.09766,6111.20703,-434.031006,-388.253723,-428.384735,-416.889801,0.106642187,6.67E-02,3.98E-02,7.11E-02,137.778931,101.975243,46.3118439,95.3553467,1.66E-03,9.85E-04,5.45E-04,1.06E-03,1274.34106,4267.02148,524.360535,2021.90759,18762.5762,6796.86914,3546.43481,9701.95996,0,0,0,0,179.980194,119.79113,60.0973625,119.95623
6.00E+18,700,13133.0752,9655.37891,4411.66113,9066.7041,-399.920044,-354.469818,-394.488861,-382.959595,0.158516362,9.87E-02,5.91E-02,0.105438292,136.615845,100.438805,45.8916435,94.3154297,2.10E-03,1.21E-03,6.87E-04,1.33E-03,1262.22742,4091.16284,517.015076,1956.80176,13674.3418,5152.51465,2797.84351,7208.23291,0,0,0,0,180.078339,118.868942,60.0103493,119.652534
8.00E+18,700,17388.8613,12703.2939,5837.0752,11976.4102,-375.809357,-330.674194,-370.59198,-359.025146,0.209744602,0.130225897,7.81E-02,0.139340505,135.665268,99.1088715,45.5397949,93.4379807,2.46E-03,1.39E-03,8.02E-04,1.54E-03,1250.30176,3926.8562,509.87616,1895.6781,10941.873,4304.8457,2338.32471,5861.68115,0,0,0,0,180.16925,117.98217,59.9267693,119.359398
1.00E+19,700,21609.4824,15687.8447,7247.73584,14848.3545,-357.243042,-312.373688,-352.23761,-340.618103,0.261137277,0.161441594,9.70E-02,0.173204407,134.875381,97.9153366,45.236557,92.6757584,2.76E-03,1.53E-03,8.99E-04,1.72E-03,1238.64075,3773.14844,502.950958,1838.2467,9218.84961,3751.87158,2047.64294,5006.12109,0,0,0,0,180.243439,117.12709,59.8488007,119.07312
2.00E+19,700,42291.4453,29717.2793,14114.7305,28707.8184,-299.930695,-257.108459,-296.085632,-284.374939,0.513149917,0.309533387,0.189403772,0.337362379,131.981125,92.7402267,44.0485535,89.5899658,3.80E-03,1.96E-03,1.24E-03,2.32E-03,1173.24829,1644.32275,470.91748,1096.16284,5526.31055,2464.90649,1380.26917,3123.82886,0,0,0,0,180.527847,112.994499,59.5196266,117.680656
4.00E+19,700,82123.0312,54876.3945,27164.0176,54721.1445,-243.824326,-203.537369,-242.21669,-229.859451,1.00436628,0.587658346,0.365890861,0.652638495,128.142883,85.6278534,42.3861046,85.3856125,4.88E-03,2.27E-03,1.59E-03,2.89E-03,1076.71643,1410.63953,417.576141,968.31073,3475.38989,1654.52014,962.727112,2030.87903,0,0,0,0,180.758881,106.848221,59.0779457,115.561684
6.00E+19,700,120211.898,76585.8594,39435.7773,78744.5078,-212.275955,-174.999634,-213.008163,-200.094589,1.48478329,0.834149837,0.531328738,0.950087249,125.050598,79.6685486,41.0231247,81.914093,5.42E-03,2.35E-03,1.79E-03,3.15E-03,987.908447,1170.7793,363.820801,840.836182,2723.86523,1320.40271,788.694397,1610.98743,0,0,0,0,180.65271,101.273804,58.6714287,113.532646
8.00E+19,700,156707.406,96382.5938,51269.1055,101453.031,-190.630386,-154.790131,-192.638306,-179.352951,1.94946229,1.07281005,0.692240179,1.23817086,122.26133,75.1966019,39.9995689,79.152504,5.69E-03,2.31E-03,1.90E-03,3.26E-03,913.544739,1042.29211,332.026825,762.621277,2319.9624,1147.96631,689.908752,1385.9458,0,0,0,0,180.399017,97.3022003,58.5572014,112.086143
1.00E+20,700,191627.828,114152.688,62612.5273,122797.68,-174.555405,-140.038544,-177.645615,-164.079849,2.39876199,1.29359043,0.846266747,1.51287305,119.604675,71.2485046,39.0796623,76.6442795,5.84E-03,2.24E-03,1.98E-03,3.31E-03,843.894836,926.560669,302.868317,691.107971,2064.33521,1023.38409,625.940247,1237.88647,0,0,0,0,179.947433,93.7233047,58.4555435,110.708763
1.00E+16,720,67.0835953,92.1880798,49.6451759,69.6389465,-740.455872,5.75142765,105.158836,-209.848557,1.07E-02,4.71E-02,2.51E-02,2.76E-02,137.549423,103.131302,46.4870911,95.7226028,3.68E-05,3.05E-09,5.49E-07,3.07E-06,1227.43494,4246.11084,506.42865,1993.32483,1977756.62,455939.812,210485.172,881393.938,0,0,0,0,174.167313,115.817719,58.4254227,116.136818
2.00E+16,720,80.5212631,94.2809601,49.0477104,74.6166458,-762.367065,-146.936035,-50.4770584,-319.926727,9.17E-03,4.59E-02,2.53E-02,2.68E-02,137.339783,102.922523,46.402607,95.5549698,4.68E-05,2.04E-06,1.25E-07,7.64E-06,1226.37756,4245.33984,506.167755,1992.62842,1035599.31,230760.672,108509.758,458289.906,0,0,0,0,174.254211,115.802994,58.4077911,116.154991
4.00E+16,720,113.101265,108.049309,53.2380371,91.4628677,-773.011047,-374.514862,-307.067993,-484.864624,7.14E-03,3.99E-02,2.32E-02,2.34E-02,137.098419,102.602432,46.2875977,95.3294907,6.76E-05,1.52E-05,5.02E-06,2.15E-05,1225.50061,4243.75537,505.873383,1991.70984,565235.938,131206.766,60971.1328,252471.266,0,0,0,0,174.273224,115.782021,58.3863449,116.147194
6.00E+16,720,150.320374,129.69812,61.8503456,113.956276,-765.396912,-499.424896,-463.804108,-576.208618,6.10E-03,3.33E-02,2.00E-02,1.98E-02,136.908539,102.367119,46.2006531,95.1587753,8.81E-05,3.23E-05,1.33E-05,3.78E-05,1224.82153,4242.04248,505.626678,1990.8302,411855.781,90377.3672,44105.5898,182112.922,0,0,0,0,174.282455,115.767334,58.3782806,116.1427
8.00E+16,720,190.038986,155.447998,72.8018723,139.429626,-753.460388,-563.100159,-550.252625,-622.271057,5.62E-03,2.80E-02,1.71E-02,1.69E-02,136.821655,102.20179,46.1536903,95.0590439,1.08E-04,4.93E-05,2.20E-05,5.40E-05,1224.61389,4240.35693,505.527466,1990.16602,332558.375,76223.8438,37608.7656,148797,0,0,0,0,174.281891,115.758553,58.3770142,116.139153
1.00E+17,720,230.954163,183.321854,84.9343033,166.403427,-740.822327,-595.589172,-597.448547,-644.620056,5.44E-03,2.38E-02,1.48E-02,1.47E-02,136.679642,102.047737,46.0880737,94.9384842,1.27E-04,6.50E-05,3.03E-05,6.91E-05,1224.05811,4238.54346,505.306335,1989.30261,284987.781,62654.1484,31363.0293,126334.992,0,0,0,0,174.295166,115.743187,58.3661079,116.134827
2.00E+17,720,442.931244,332.760712,150.922531,308.87149,-691.308594,-629.407349,-666.28186,-662.332581,6.37E-03,1.01E-02,5.91E-03,7.45E-03,136.369675,101.560089,45.9378853,94.622551,2.12E-04,1.32E-04,6.70E-05,1.35E-04,1223.1062,4229.64697,504.833923,1985.8623,176224.172,40297.0508,23134.0488,79885.0859,0,0,0,0,174.276108,115.69136,58.3542175,116.107231
