Carrier Concentration,Temperature,Conducitivty x,Conducitivty y,Conducitivty z,Conducitivty ave,Seebeck x,Seebeck y,Seebeck z,Seebeck ave,Kele x,Kele y,Kele z,Kele ave,Mobility x,Mobility y,Mobility z,Mobility ave,PF x,PF y,PF z,PF ave,ADP,ADP,ADP,ADP,IMP,IMP,IMP,IMP,PIE,PIE,PIE,PIE,POP,POP,POP,POP
6.00E+18,640,26283.7812,17692.3789,8728.93164,17568.3652,-397.657318,-335.565674,-366.675476,-366.632812,0.279010832,0.17292051,0.106699817,0.186210394,273.413513,184.041306,90.8008652,182.751892,4.16E-03,1.99E-03,1.17E-03,2.36E-03,2260.41235,3396.42651,1096.58521,2251.14136,31969.4688,8856.59766,5089.69385,15305.2539,0,0,0,0,376.942749,225.614166,125.905281,242.820724
8.00E+18,640,34887.5156,23200.2773,11510.7783,23199.5234,-373.215302,-312.135529,-343.068451,-342.806427,0.36906141,0.22690624,0.140172988,0.245380208,272.186279,181.003784,89.8047028,180.998245,4.86E-03,2.26E-03,1.35E-03,2.73E-03,2238.87354,3290.44897,1070.88416,2200.06885,25796.7109,7730.70361,4378.08008,12635.1641,0,0,0,0,377.903992,223.570999,125.459518,242.311508
1.00E+19,640,43456.0898,28562.2559,14250.5557,28756.2988,-354.423462,-294.223389,-325.076569,-324.574463,0.46028167,0.280316502,0.173817739,0.304805309,271.230225,178.270248,88.9442978,179.481583,5.46E-03,2.47E-03,1.51E-03,3.03E-03,2217.87256,3190.50488,1046.44104,2151.6062,21921.9844,6693.99023,3870.08887,10828.6875,0,0,0,0,378.862396,221.625656,125.074158,241.854065
2.00E+19,640,85787.2891,53553.4375,27363.4961,55568.0742,-296.139526,-239.998474,-270.486084,-268.874695,0.905974805,0.531517863,0.332764804,0.590085804,267.720764,167.126846,85.3946075,173.414062,7.52E-03,3.08E-03,2.00E-03,4.02E-03,2116.6167,2765.21191,938.545776,1940.12488,13501.4756,4419.48193,2687.57446,6869.51025,0,0,0,0,383.217957,212.935547,123.404221,239.852585
4.00E+19,640,168449.844,96948.2109,51457.625,105618.562,-238.916489,-188.977615,-219.512451,-215.802185,1.77943552,0.982893586,0.623259306,1.12852943,262.845245,151.275726,80.2932739,164.804749,9.62E-03,3.46E-03,2.48E-03,4.92E-03,1919.83362,2169.65649,757.072754,1615.521,8625.58887,2988.19653,1887.17871,4500.32129,0,0,0,0,389.46402,199.406281,121.129608,236.666626
6.00E+19,640,248426.531,133101.109,73646.9531,151724.859,-206.475891,-162.794388,-191.83522,-187.035156,2.63741779,1.35971463,0.891852677,1.62966168,258.426056,138.458603,76.6113434,157.831985,1.06E-02,3.53E-03,2.71E-03,5.31E-03,1758.25061,1554.48694,633.735352,1315.49097,6798.04785,2400.53369,1554.53809,3584.37329,0,0,0,0,393.647369,188.595657,119.8489,234.03064
8.00E+19,640,325509.312,164744.875,93783.6641,194679.297,-184.073196,-145.255981,-174.703796,-168.010986,3.4661212,1.6920588,1.11737454,2.09185147,253.958649,128.532074,73.1689377,151.886551,1.10E-02,3.48E-03,2.86E-03,5.50E-03,1623.76953,1209.5448,504.368652,1112.56104,5811.38379,2050.34326,1364.72351,3075.4834,0,0,0,0,396.422333,179.992004,118.763878,231.726059
1.00E+20,640,399650.688,194440.094,113753.047,235947.938,-167.220062,-130.841934,-160.170624,-152.744217,4.27290821,2.03019571,1.35585904,2.55298781,249.442322,121.359955,70.9990616,147.267105,1.12E-02,3.33E-03,2.92E-03,5.50E-03,1508.22485,1083.88147,456.06543,1016.05731,5174.18018,1771.97229,1229.33984,2725.16406,0,0,0,0,398.153229,173.319016,118.444084,229.972107
1.00E+16,660,165.853226,183.37883,95.1079178,148.113327,-717.921326,-88.2514572,-63.9426498,-290.038483,2.39E-02,8.08E-02,4.43E-02,4.97E-02,272.500366,187.801956,93.1105728,184.470963,8.55E-05,1.43E-06,3.89E-07,1.25E-05,2270.61206,3443.12134,1218.57703,2310.77026,4786528.5,659260.188,348121.594,1931303.38,0,0,0,0,363.237061,220.082748,123.284103,235.534653
2.00E+16,660,190.986435,190.269638,97.7780991,159.678055,-736.724243,-199.307022,-180.00293,-372.011383,2.13E-02,7.78E-02,4.30E-02,4.73E-02,272.226532,187.584167,92.8824692,184.231064,1.04E-04,7.56E-06,3.17E-06,2.21E-05,2269.23022,3442.31177,1217.61865,2309.72021,2435535.25,337014.344,181280.156,984609.938,0,0,0,0,363.306366,220.08316,123.265442,235.551651
4.00E+16,660,250.986725,216.327499,109.615189,192.309799,-751.184448,-370.590912,-363.979187,-495.251556,1.73E-02,6.87E-02,3.84E-02,4.15E-02,271.812012,187.258163,92.6190338,183.896408,1.42E-04,2.97E-05,1.45E-05,4.72E-05,2267.33911,3441.08081,1216.68994,2308.36987,1287981.12,178632.141,96368.4688,520993.906,0,0,0,0,363.438873,220.068924,123.240746,235.58284
6.00E+16,660,320.467316,254.160568,127.684906,234.104248,-749.717896,-474.574463,-479.130463,-567.807617,1.49E-02,5.90E-02,3.32E-02,3.57E-02,271.658569,187.038361,92.4950943,183.730667,1.80E-04,5.72E-05,2.93E-05,7.55E-05,2266.91675,3440.09375,1216.32532,2307.77856,913617.188,128028.938,69292.1641,370312.75,0,0,0,0,363.488983,220.063232,123.250771,235.601013
8.00E+16,660,395.422211,299.047882,149.344833,281.271637,-741.805847,-533.0896,-545.335449,-606.743652,1.35E-02,5.07E-02,2.86E-02,3.09E-02,271.351685,186.807907,92.3089371,183.489517,2.18E-04,8.50E-05,4.44E-05,1.04E-04,2265.45605,3438.80151,1215.50903,2306.58887,729900.062,104159.078,56425.2422,296828.125,0,0,0,0,363.546692,220.055679,123.23233,235.611572
1.00E+17,660,474.04657,348.340759,173.387756,331.925018,-732.256042,-565.181458,-582.757751,-626.73175,1.28E-02,4.40E-02,2.50E-02,2.73E-02,271.231506,186.645706,92.2194977,183.365555,2.54E-04,1.11E-04,5.89E-05,1.30E-04,2264.9707,3437.70068,1215.10034,2305.92383,618022.312,91134.6484,48733.043,252630,0,0,0,0,363.589294,220.044952,123.238564,235.624283
2.00E+17,660,886.747559,616.729126,304.541382,602.672668,-687.901184,-604.904663,-634.176941,-642.327637,1.26E-02,2.05E-02,1.16E-02,1.49E-02,270.41095,185.930679,91.755661,182.699097,4.20E-04,2.26E-04,1.22E-04,2.49E-04,2261.13257,3431.60156,1212.48279,2301.73901,381298.094,59010.668,32573.8164,157627.516,0,0,0,0,363.601959,219.925354,123.178192,235.568527
4.00E+17,660,1739.00745,1196.36243,590.428406,1175.26611,-631.6698,-562.851013,-593.10144,-595.874084,2.05E-02,1.91E-02,1.14E-02,1.70E-02,269.752869,185.036072,91.3043213,182.031082,6.94E-04,3.79E-04,2.08E-04,4.17E-04,2212.04565,3418.83765,1208.79163,2279.8916,236566.578,43693.9492,22188.668,100816.398,0,0,0,0,363.71405,219.70462,123.107559,235.508743
6.00E+17,660,2595.80518,1779.07874,878.27655,1751.05334,-597.531799,-531.526733,-562.039978,-563.699524,2.94E-02,2.25E-02,1.38E-02,2.19E-02,269.318756,184.339981,90.9965057,181.551758,9.27E-04,5.03E-04,2.77E-04,5.56E-04,2209.78125,3407.66602,1205.23047,2274.22583,178090.766,32568.5117,18098.291,76252.5234,0,0,0,0,363.813843,219.498505,123.058083,235.456833
8.00E+17,660,3450.69849,2359.82983,1165.14807,2325.22534,-572.879333,-508.136871,-538.615295,-539.877197,3.83E-02,2.69E-02,1.66E-02,2.73E-02,268.821472,183.705536,90.699646,181.075562,1.13E-03,6.09E-04,3.38E-04,6.78E-04,2207.07324,3396.48413,1201.5603,2268.3728,145341.781,30168.0488,15388.8125,63632.8789,0,0,0,0,363.907349,219.279312,122.986931,235.39119
1.00E+18,660,4305.75049,2938.48901,1451.58862,2898.60938,-553.872498,-489.690887,-520.233765,-521.265686,4.74E-02,3.20E-02,1.99E-02,3.31E-02,268.489532,183.147156,90.4708939,180.70253,1.32E-03,7.05E-04,3.93E-04,7.88E-04,2204.81299,3385.4187,1198.03333,2262.75488,123748.344,24653.5723,13636.3955,54012.7695,0,0,0,0,364.0065,219.074402,122.938004,235.339645
2.00E+18,660,8559.65234,5794.49609,2869.78833,5741.3125,-494.589874,-431.67453,-462.204956,-462.82312,9.30E-02,5.88E-02,3.68E-02,6.29E-02,267.062958,180.768723,89.5271912,179.119629,2.09E-03,1.08E-03,6.13E-04,1.23E-03,2193.28516,3330.9856,1180.604,2234.95825,74483.4219,16177.3398,9405.75684,33355.5078,0,0,0,0,364.467529,218.050888,122.675674,235.064697
4.00E+18,660,16986.8594,11345.8066,5617.78467,11316.8164,-435.487366,-373.779694,-405.39447,-404.887207,0.183474019,0.113266401,7.03E-02,0.122342326,265.043762,177.022156,87.6509705,176.572311,3.22E-03,1.59E-03,9.23E-04,1.86E-03,2146.9895,3225.9978,1039.90527,2137.63086,44349.3672,11012.9844,6414.12744,20592.1602,0,0,0,0,365.346466,216.067581,121.741463,234.385178
6.00E+18,660,25336.9648,16718.248,8326.22754,16793.8125,-400.969543,-340.276154,-371.672729,-370.972809,0.272524178,0.166496053,0.103456892,0.18082571,263.561493,173.905289,86.6104126,174.692398,4.07E-03,1.94E-03,1.15E-03,2.31E-03,2126.85278,3127.82349,1016.14423,2090.27344,32937.0508,9120.08887,5115.96777,15724.3701,0,0,0,0,366.33844,214.171875,121.332108,233.947464
8.00E+18,660,33637.9922,21940.7227,10990.1943,22189.6348,-376.669464,-316.835846,-348.13205,-347.212433,0.362223297,0.219082952,0.136675954,0.239327386,262.436096,171.17543,85.7424316,173.117981,4.77E-03,2.20E-03,1.33E-03,2.68E-03,2107.31006,3035.10327,993.542542,2045.31848,26520.7051,7779.42334,4403.36035,12901.1631,0,0,0,0,367.20816,212.36235,120.975723,233.515396
1.00E+19,660,41884.6172,27026.2266,13606.4463,27505.7637,-357.730103,-298.793365,-329.937866,-328.820435,0.449501902,0.270037115,0.168572515,0.296037197,261.420898,168.68222,84.9236298,171.675583,5.36E-03,2.41E-03,1.48E-03,2.97E-03,2087.78735,2947.32324,971.785034,2002.29846,22674.0273,6788.73633,3879.19897,11113.9873,0,0,0,0,368.093445,210.610336,120.607697,233.103836
2.00E+19,660,82647.1953,50804.5703,26177.9336,53209.9023,-299.463654,-244.293945,-275.08902,-272.948853,0.885294974,0.513397992,0.323600799,0.574097931,257.921082,158.548111,81.6946564,166.054611,7.41E-03,3.03E-03,1.98E-03,3.96E-03,1994.95972,2571.09277,875.709839,1813.9209,13816.8145,4411.88037,2693.8501,6974.18164,0,0,0,0,371.807007,202.785141,119.140427,231.244202
4.00E+19,660,162165.672,92286.9297,49356.4961,101269.695,-242.252609,-192.875381,-223.744308,-219.6241,1.74221778,0.953390121,0.609543025,1.101717,253.039505,144.002319,77.0147018,158.018845,9.52E-03,3.43E-03,2.47E-03,4.88E-03,1813.81421,2036.10034,711.432373,1520.44885,8745.16016,2974.19019,1883.39771,4534.24951,0,0,0,0,377.227997,190.451813,117.11747,228.265762
6.00E+19,660,239014.922,126915.625,70725.5859,145552.047,-209.670441,-166.432877,-195.658325,-190.587219,2.57589626,1.31827915,0.87082082,1.58833218,248.635605,132.024139,73.5723724,151.410706,1.05E-02,3.52E-03,2.71E-03,5.29E-03,1664.49988,1465.82947,598.411987,1242.9137,6863.38867,2372.6272,1550.48706,3595.50098,0,0,0,0,380.831879,180.378296,115.923416,225.711197
8.00E+19,660,313113.438,157369.141,90153.1641,186878.578,-187.195877,-148.645355,-178.310623,-171.383957,3.38976407,1.64540434,1.09487402,2.0433476,244.287521,122.777603,70.3364639,145.800522,1.10E-02,3.48E-03,2.87E-03,5.49E-03,1540.18225,1143.32471,477.651245,1053.71936,5848.37109,2029.0752,1358.79993,3078.74878,0,0,0,0,383.207001,172.396622,114.882591,223.495407
1.00E+20,660,384391.406,185988.844,109416.953,226599.062,-170.241394,-134.024857,-163.542953,-155.936401,4.18063116,1.97715974,1.32959783,2.49579644,239.918243,116.085098,68.2926865,141.432022,1.11E-02,3.34E-03,2.93E-03,5.51E-03,1433.16101,1027.41919,433.166962,964.582336,5194.83887,1752.75146,1223.04395,2723.54468,0,0,0,0,384.646667,166.168976,114.553192,221.789627
1.00E+16,680,203.135132,227.070541,118.662003,182.955887,-695.321777,-53.8038292,-33.3076859,-260.811096,3.07E-02,9.96E-02,5.48E-02,6.17E-02,262.830353,177.143555,88.6731415,176.215683,9.82E-05,6.57E-07,1.32E-07,1.24E-05,2134.05591,3160.77856,1123.08057,2139.30493,5381188.5,737723.375,405138.844,2174683.75,0,0,0,0,353.375427,208.872314,118.820724,227.022827
2.00E+16,680,225.986038,231.776337,120.339951,192.70079,-711.60437,-139.970612,-122.290512,-324.621826,2.80E-02,9.74E-02,5.39E-02,5.98E-02,262.496613,176.957352,88.4825974,175.978867,1.14E-04,4.54E-06,1.80E-06,2.03E-05,2132.24194,3160.06689,1122.29065,2138.19971,2730682.75,373701.281,205728.266,1103370.75,0,0,0,0,353.498199,208.863266,118.790573,227.050674
4.00E+16,680,279.649689,250.968018,128.86525,219.827637,-728.891296,-286.808258,-277.708832,-431.136139,2.37E-02,9.01E-02,5.03E-02,5.47E-02,262.150696,176.68837,88.26548,175.701523,1.49E-04,2.06E-05,9.94E-06,4.09E-05,2130.85547,3159.09619,1121.56055,2137.17065,1411851.88,195666.703,107459.477,571659.375,0,0,0,0,353.551666,208.863525,118.77137,227.06218
6.00E+16,680,341.829132,280.598358,142.912338,255.113281,-733.058899,-392.621216,-392.885864,-506.18869,2.06E-02,8.10E-02,4.55E-02,4.90E-02,262.010345,176.493225,88.1551895,175.552917,1.84E-04,4.33E-05,2.21E-05,6.54E-05,2130.5127,3158.2981,1121.2677,2136.69263,982524.562,137125.578,75611.8906,398420.656,0,0,0,0,353.592224,208.857895,118.779106,227.076416
8.00E+16,680,409.697906,317.45752,160.721909,295.959106,-730.050659,-463.05481,-470.291901,-554.465759,1.85E-02,7.20E-02,4.07E-02,4.37E-02,261.716034,176.273285,87.9795532,175.322952,2.18E-04,6.81E-05,3.55E-05,9.10E-05,2129.27661,3157.19336,1120.5675,2135.67896,773686,108536.125,60443.3945,314221.844,0,0,0,0,353.618896,208.83606,118.755257,227.070068
1.00E+17,680,481.841614,359.356689,181.219238,340.805847,-724.176208,-508.536621,-521.664185,-584.792358,1.72E-02,6.41E-02,3.63E-02,3.92E-02,261.602325,176.122299,87.8960876,175.206909,2.53E-04,9.29E-05,4.93E-05,1.17E-04,2128.82666,3156.26929,1120.21765,2135.10449,648114.75,92883.4688,51415.4805,264137.906,0,0,0,0,353.664215,208.829208,118.763245,227.085556
2.00E+17,680,870.224365,602.673645,301.444183,591.447388,-687.467163,-578.631409,-604.314087,-623.470886,1.57E-02,3.88E-02,2.23E-02,2.56E-02,260.986755,175.493561,87.5166397,174.665649,4.11E-04,2.02E-04,1.10E-04,2.30E-04,2126.13721,3151.26318,1118.21313,2131.87109,391912.219,59443,33445.4414,161600.219,0,0,0,0,353.775391,208.738556,118.735405,227.083115
4.00E+17,680,1683.95166,1136.198,566.415222,1128.85498,-634.302246,-563.765686,-594.285645,-597.451172,2.10E-02,2.30E-02,1.35E-02,1.92E-02,260.114838,174.62796,87.0373077,173.926697,6.78E-04,3.61E-04,2.00E-04,4.03E-04,2081.10889,3139.92212,1114.63721,2111.8894,241492.281,45735.1758,22566.6523,103264.711,0,0,0,0,353.823181,208.534897,118.659653,227.00592
6.00E+17,680,2507.89502,1684.03052,839.750305,1677.22546,-600.597351,-534.625366,-565.476685,-566.89978,2.95E-02,2.48E-02,1.50E-02,2.31E-02,259.705688,173.996765,86.7564087,173.486282,9.05E-04,4.81E-04,2.69E-04,5.39E-04,2079.05273,3130.23706,1111.54578,2106.94531,181727,34305.3555,18401.4922,78144.6172,0,0,0,0,353.909241,208.352295,118.617065,226.959534
8.00E+17,680,3331.33594,2231.23389,1112.74988,2225.10669,-576.121094,-512.020691,-542.8573,-543.666382,3.80E-02,2.83E-02,1.74E-02,2.79E-02,259.245819,173.418015,86.4817963,173.048538,1.11E-03,5.85E-04,3.28E-04,6.58E-04,2076.65845,3120.51001,1108.34668,2101.83838,148264.359,29963.4609,15569.4531,64599.0898,0,0,0,0,353.962128,208.156754,118.548492,226.889114
1.00E+18,680,4155.3335,2777.13477,1385.67468,2772.71411,-557.182617,-493.92749,-524.838379,-525.316162,4.70E-02,3.27E-02,2.03E-02,3.33E-02,258.932983,172.913559,86.2738953,172.706833,1.29E-03,6.78E-04,3.82E-04,7.65E-04,2074.60181,3110.89307,1105.27722,2096.92407,126226.43,24352.707,13718.4668,54765.8711,0,0,0,0,354.047729,207.974808,118.506256,226.842941
2.00E+18,680,8256.87012,5475.05811,2738.57812,5490.16846,-497.963165,-436.335754,-467.240662,-467.17984,9.15E-02,5.76E-02,3.64E-02,6.18E-02,257.572266,170.760147,85.4121704,171.248184,2.05E-03,1.04E-03,5.98E-04,1.20E-03,2064.0603,3063.50171,1090.06909,2072.5437,76036.2109,16048.4307,9453.89844,33846.1797,0,0,0,0,354.417755,207.05426,118.274261,226.582108
4.00E+18,680,16384.6699,10727.7695,5364.30078,10825.5801,-438.84845,-378.454224,-410.385162,-409.229279,0.18005158,0.109641187,6.87E-02,0.119450979,255.637131,167.368866,83.690773,168.898911,3.16E-03,1.54E-03,9.03E-04,1.81E-03,2022.06641,2971.84863,964.365112,1986.09338,45897.7461,12084.1514,6489.13379,21490.3438,0,0,0,0,355.308716,205.288757,117.438446,226.011963
6.00E+18,680,24438.0117,15819.2031,7954.79443,16070.6689,-404.325134,-344.902771,-376.628326,-375.2854,0.267369568,0.160967037,0.100968502,0.176435038,254.205673,164.548843,82.7444534,167.166321,4.00E-03,1.88E-03,1.13E-03,2.26E-03,2003.59424,2885.91602,943.361572,1944.29065,33738.2852,8570.39355,5140.48779,15816.3896,0,0,0,0,356.151611,203.593079,117.073212,225.605957
8.00E+18,680,32433.5664,20772.4551,10500.0703,21235.3652,-379.8703,-321.341827,-352.887512,-351.366547,0.353501767,0.211232632,0.132585153,0.232439861,253.03685,162.058517,81.9173965,165.670914,4.68E-03,2.14E-03,1.31E-03,2.62E-03,1985.41357,2804.48145,923.228271,1904.37439,27290.8477,7853.41357,4426.02295,13190.0947,0,0,0,0,356.929413,201.961487,116.728844,225.206558
1.00E+19,680,40392.2617,25604.7168,13010.4121,26335.7969,-361.061707,-303.293579,-334.758698,-333.037994,0.440696687,0.261038959,0.164406553,0.288714051,252.104797,159.808441,81.2027512,164.371994,5.27E-03,2.36E-03,1.46E-03,2.92E-03,1967.70312,2727.23682,904.003052,1866.31433,24433.0723,9510.04492,3982.63477,12641.917,0,0,0,0,357.652496,200.399734,116.434807,224.829025
2.00E+19,680,79669.1406,48246.3945,25073.3555,50996.2969,-302.795258,-248.517288,-279.639221,-276.983917,0.868142903,0.496932447,0.315978944,0.560351431,248.626953,150.564346,78.2473755,159.146225,7.30E-03,2.98E-03,1.96E-03,3.91E-03,1882.43127,2393.62915,818.237366,1698.09924,14114.6035,4420.70801,2706.82397,7080.7124,0,0,0,0,360.859619,193.332352,115.139191,223.110397
4.00E+19,680,156194.641,87918.7656,47375.2617,97162.8828,-245.498169,-196.688232,-227.856781,-223.347733,1.70585632,0.92487675,0.596034467,1.07558918,243.722366,137.186279,73.9231949,151.610611,9.41E-03,3.40E-03,2.46E-03,4.85E-03,1715.37097,1912.34265,669.240906,1432.31824,8854.01562,2982.41724,1879.24609,4571.89307,0,0,0,0,365.557343,182.065353,113.315796,220.31282
6.00E+19,680,230100.062,121146.328,67978.0703,139741.484,-212.812836,-169.971573,-199.441284,-194.075241,2.51977038,1.28086257,0.852693737,1.55110884,239.361862,126.022591,70.7142563,145.366241,1.04E-02,3.50E-03,2.70E-03,5.26E-03,1577.26306,1383.46826,565.60083,1175.44409,6922.66992,2345.35229,1543.16321,3603.72852,0,0,0,0,368.669952,172.712799,112.206238,217.862991
8.00E+19,680,301365.75,150438.281,86720.2422,179508.078,-190.250854,-151.96666,-181.824951,-174.680832,3.31685853,1.60102594,1.07291329,1.99693251,235.122101,117.370209,67.6581345,140.050156,1.09E-02,3.47E-03,2.87E-03,5.48E-03,1462.1748,1081.68335,452.763947,998.874023,5885.47363,2025.34741,1356.78101,3089.20093,0,0,0,0,370.68457,165.264359,111.199539,215.716141
1.00E+20,680,369893.625,177995.078,105294.656,217727.797,-173.142517,-137.178894,-166.826477,-159.049301,4.08320904,1.92457139,1.30176544,2.43651533,230.869431,111.095779,65.7197495,135.894989,1.11E-02,3.35E-03,2.93E-03,5.51E-03,1362.8689,974.601562,411.712921,916.39447,5213.61426,1730.72937,1216.60388,2720.31592,0,0,0,0,371.857819,159.422211,110.853157,214.044388
1.00E+16,700,247.677307,278.40567,146.476608,224.186539,-675.088135,-28.3466072,-11.7535439,-238.396103,3.85E-02,0.120983027,6.69E-02,7.55E-02,253.481705,167.317978,84.5603104,168.453323,1.13E-04,2.24E-07,2.02E-08,1.27E-05,2007.60144,2907.77637,1037.29468,1984.22424,6028639,822364.438,462965.594,2437989.75,0,0,0,0,343.899414,198.501282,114.630951,219.010544
2.00E+16,700,268.772339,281.585571,147.443588,232.60051,-688.762512,-94.7104263,-80.0341415,-287.835693,3.59E-02,0.119449727,6.62E-02,7.39E-02,253.210709,167.171295,84.4076843,168.263229,1.28E-04,2.53E-06,9.44E-07,1.93E-05,2006.24707,2907.20898,1036.66138,1983.37244,3036033.5,417015.438,234220.375,1229089.88,0,0,0,0,343.949463,198.510574,114.611099,219.023697
4.00E+16,700,317.212738,295.434448,153.432632,255.35994,-706.190308,-215.389572,-206.072739,-375.884186,3.14E-02,0.113738693,6.35E-02,6.95E-02,252.893982,166.934494,84.2153015,168.014603,1.58E-04,1.37E-05,6.52E-06,3.61E-05,2005.00171,2906.35059,1036.00549,1982.45264,1551629.88,212905.531,120622.547,628385.938,0,0,0,0,343.988342,198.49646,114.591431,219.025406
6.00E+16,700,372.913239,318.056396,164.067535,285.01236,-713.860229,-313.157684,-310.716858,-445.911621,2.78E-02,0.105928667,5.95E-02,6.44E-02,252.770172,166.765778,84.1201401,167.885361,1.90E-04,3.12E-05,1.58E-05,5.67E-05,2004.77344,2905.71289,1035.78552,1982.0907,1064329.75,146975.469,83391.6094,431565.625,0,0,0,0,344.013733,198.489594,114.595009,219.032776
8.00E+16,700,433.969971,347.410919,178.188828,319.856567,-714.997864,-387.163971,-390.876465,-497.679443,2.51E-02,9.73E-02,5.49E-02,5.91E-02,252.507492,166.566559,83.9681854,167.68074,2.22E-04,5.21E-05,2.72E-05,7.92E-05,2003.65991,2904.79663,1035.21008,1981.22217,827872.312,116592.352,65581.875,336682.188,0,0,0,0,344.082825,198.469604,114.580147,219.044189
1.00E+17,700,499.521271,382.054352,195.190628,358.922089,-712.663696,-440.953674,-450.00885,-534.542053,2.32E-02,8.90E-02,5.04E-02,5.42E-02,252.402679,166.428421,83.8918228,167.57431,2.54E-04,7.43E-05,3.95E-05,1.03E-04,2003.36548,2904.05444,1034.94751,1980.78906,698429.875,106940.258,63417.5078,289595.875,0,0,0,0,344.105804,198.459961,114.58213,219.049316
2.00E+17,700,860.769897,596.296753,301.639954,586.235535,-685.130432,-547.865784,-571.585327,-601.527161,1.95E-02,5.87E-02,3.35E-02,3.73E-02,251.777267,165.849182,83.5400238,167.055496,4.04E-04,1.79E-04,9.85E-05,2.12E-04,2000.72668,2899.81543,1033.21167,1977.91797,403823.188,60203.3789,34508.1406,166178.234,0,0,0,0,344.222839,198.389725,114.564827,219.059128
4.00E+17,700,1635.15771,1084.50586,546.024109,1088.56262,-636.416931,-562.332886,-593.071472,-597.273743,2.21E-02,2.90E-02,1.67E-02,2.26E-02,250.894562,165.028229,83.0687485,166.330521,6.62E-04,3.43E-04,1.92E-04,3.88E-04,1960.16821,2889.8457,1029.9519,1959.98865,246502.953,49445.8047,23026.8262,106325.188,0,0,0,0,344.228394,198.208099,114.490433,218.975647
6.00E+17,700,2425.26123,1598.45605,804.739868,1609.48572,-603.176697,-536.589111,-567.578369,-569.114746,2.96E-02,2.82E-02,1.68E-02,2.49E-02,250.391251,164.423294,82.7701416,165.861557,8.82E-04,4.60E-04,2.59E-04,5.21E-04,1957.94763,2881.35742,1027.14429,1955.48303,185262.438,31958.3086,18701.3848,78640.7109,0,0,0,0,344.241974,198.022385,114.425285,218.896545
8.00E+17,700,3218.81689,2114.42188,1064.93762,2132.72534,-579.127808,-515.166138,-546.315918,-546.869934,3.80E-02,3.06E-02,1.87E-02,2.91E-02,250.060776,163.920837,82.554718,165.512115,1.08E-03,5.61E-04,3.18E-04,6.38E-04,1956.07385,2872.94629,1024.45569,1951.15857,150996.625,31449.4453,15777.7871,66074.6172,0,0,0,0,344.315887,197.860046,114.388496,218.854797
1.00E+18,700,4012.62354,2629.65918,1325.06506,2655.78247,-560.297668,-497.624481,-528.859192,-528.927063,4.66E-02,3.42E-02,2.12E-02,3.40E-02,249.765594,163.463409,82.3649979,165.197998,1.26E-03,6.51E-04,3.71E-04,7.43E-04,1954.19995,2864.56299,1021.77588,1946.84619,128507.125,24271.6348,13865.1484,55547.9688,0,0,0,0,344.389648,197.697983,114.351868,218.813171
2.00E+18,700,7966.1084,5180.36279,2600.15845,5248.87646,-501.228271,-440.736969,-473.185669,-471.716949,8.99E-02,5.68E-02,3.56E-02,6.08E-02,248.433899,161.503403,81.0619049,163.666397,2.00E-03,1.01E-03,5.82E-04,1.17E-03,1923.67358,2822.40601,915.277466,1887.11902,78193.3906,15893.3906,9608.67383,34565.1523,0,0,0,0,344.834778,196.876068,113.734192,218.481674
4.00E+18,700,15808.0684,10156.2148,5128.05273,10364.1123,-442.10611,-382.96875,-415.187103,-413.420654,0.176629588,0.106439359,6.72E-02,0.116760142,246.624161,158.435898,79.996933,161.685669,3.09E-03,1.49E-03,8.84E-04,1.77E-03,1906.41455,2742.91675,895.864807,1848.39856,46742.5625,10615.793,6484.64893,21281.002,0,0,0,0,345.605286,195.297668,113.390724,218.0979
6.00E+18,700,23576.7324,14986.1035,7607.60449,15390.1475,-407.567932,-349.380737,-381.385559,-379.444733,0.262079656,0.155832648,9.86E-02,0.172158584,245.239304,155.876251,79.1295853,160.081711,3.92E-03,1.83E-03,1.11E-03,2.22E-03,1889.42908,2667.46484,877.233337,1811.37585,34529.4375,8548.33105,5165.37891,16081.0498,0,0,0,0,346.310913,193.776962,113.066223,217.718033
8.00E+18,700,31291.0312,19690.2168,10046.6631,20342.6387,-383.14035,-325.765656,-357.614319,-355.506744,0.346826524,0.204365194,0.129467905,0.226886526,244.11911,153.611603,78.3781967,158.702972,4.59E-03,2.09E-03,1.28E-03,2.57E-03,1872.77478,2595.77637,859.362671,1775.97131,27890.9043,8093.2085,4463.66406,13482.5928,0,0,0,0,346.975067,192.310089,112.768631,217.351257
1.00E+19,700,38966.8125,24283.9688,12453.2031,25234.6621,-364.324402,-307.66098,-339.430267,-337.13855,0.432296485,0.25252372,0.160507828,0.281775981,243.205444,151.562836,77.7238083,157.49736,5.17E-03,2.30E-03,1.43E-03,2.87E-03,1856.48914,2527.59473,842.249146,1742.11096,23569.3789,6761.47852,4448.71826,11593.1914,0,0,0,0,347.601074,190.904572,112.509621,217.005081
2.00E+19,700,76789.8516,45857.3008,23982.3965,48876.5156,-306.093414,-252.632431,-284.5047,-281.076843,0.849082887,0.48105213,0.306930721,0.54568857,239.640823,143.108093,74.8425064,152.530472,7.19E-03,2.93E-03,1.94E-03,3.86E-03,1757.80164,2230.44263,738.953125,1575.73242,19638.0117,9421.24023,3284.93555,10781.3955,0,0,0,0,350.311432,184.504105,111.214737,215.34343
